time,first encoder,second encoder,third encoder,fourth encoder,fifth encoder,upper torque sensor,lower torque sensor
123.883001,984550.770000,984547.908000,328182.516000,328182.462000,82045.602000,1.809422,5.758362
123.884001,984570.156000,984567.402000,328189.014000,328188.942000,82047.204000,1.499730,6.562805
123.885001,984589.524000,984586.860000,328195.512000,328195.422000,82048.806000,1.521214,7.319031
123.886001,984608.928000,984606.300000,328202.010000,328201.902000,82050.426000,1.835912,7.644653
123.887001,984628.296000,984625.722000,328208.490000,328208.382000,82052.046000,1.552830,7.912903
123.888001,984647.682000,984645.108000,328214.934000,328214.844000,82053.666000,1.667821,8.031006
123.889001,984667.050000,984664.494000,328221.378000,328221.306000,82055.268000,1.576878,7.370300
123.890001,984686.436000,984683.826000,328227.822000,328227.768000,82056.870000,1.761327,7.960815
123.891001,984705.804000,984703.176000,328234.266000,328234.176000,82058.490000,1.546483,7.935181
123.892001,984725.172000,984722.544000,328240.692000,328240.602000,82060.092000,0.922093,7.517090
123.893001,984744.522000,984741.786000,328247.100000,328247.028000,82061.694000,1.913060,7.092590
123.894001,984763.890000,984761.046000,328253.526000,328253.472000,82063.314000,1.872533,6.176453
123.895001,984783.240000,984780.342000,328259.952000,328259.898000,82064.916000,1.639989,6.505127
123.896001,984802.608000,984799.638000,328266.378000,328266.306000,82066.518000,1.997655,5.806274
123.897001,984821.958000,984818.952000,328272.822000,328272.750000,82068.120000,1.560399,6.543579
123.898001,984841.326000,984838.266000,328279.266000,328279.176000,82069.722000,1.800511,7.239380
123.899001,984860.694000,984857.598000,328285.710000,328285.620000,82071.324000,1.933202,7.063904
123.900001,984880.044000,984876.930000,328292.172000,328292.064000,82072.944000,1.995091,7.277832
123.901001,984899.412000,984896.262000,328298.616000,328298.526000,82074.546000,1.968602,7.392578
123.902001,984918.780000,984915.648000,328305.078000,328304.970000,82076.148000,1.926854,7.663879
123.903001,984938.130000,984934.998000,328311.540000,328311.414000,82077.768000,1.918065,8.078918
123.904001,984957.498000,984954.366000,328318.002000,328317.876000,82079.370000,1.799290,8.429871
123.905001,984976.866000,984973.698000,328324.446000,328324.320000,82080.990000,2.038060,8.761902
123.906001,984996.216000,984993.066000,328330.908000,328330.782000,82082.610000,1.854832,9.026794
123.907001,985015.584000,985012.398000,328337.334000,328337.208000,82084.212000,1.880101,9.093933
123.908001,985034.934000,985031.712000,328343.778000,328343.652000,82085.814000,2.289647,9.199219
123.909001,985054.284000,985051.080000,328350.222000,328350.096000,82087.434000,1.690526,9.378052
123.910001,985073.634000,985070.430000,328356.648000,328356.540000,82089.054000,1.742406,9.176941
123.911001,985093.002000,985089.726000,328363.092000,328362.984000,82090.674000,2.335179,8.809814
123.912001,985112.334000,985109.076000,328369.536000,328369.428000,82092.294000,1.763890,8.190613
123.913001,985131.684000,985128.426000,328375.980000,328375.890000,82093.914000,2.122777,7.638245
123.914001,985151.034000,985147.812000,328382.442000,328382.334000,82095.534000,1.983739,7.849121
123.915001,985170.384000,985167.180000,328388.904000,328388.796000,82097.154000,1.931981,6.776428
123.916001,985189.734000,985186.602000,328395.366000,328395.294000,82098.792000,1.837132,6.977539
123.917001,985209.102000,985206.042000,328401.864000,328401.774000,82100.412000,1.691869,6.699829
123.918001,985228.470000,985225.464000,328408.362000,328408.254000,82102.050000,1.991307,5.608215
123.919001,985247.838000,985244.940000,328414.860000,328414.770000,82103.670000,1.623631,6.348877
123.920001,985267.206000,985264.398000,328421.358000,328421.268000,82105.290000,1.700658,6.361694
123.921001,985286.574000,985283.892000,328427.856000,328427.766000,82106.928000,1.854832,6.734924
123.922001,985305.960000,985303.386000,328434.354000,328434.246000,82108.548000,1.263402,7.102051
123.923001,985325.346000,985322.826000,328440.852000,328440.744000,82110.150000,1.849828,7.265015
123.924001,985344.714000,985342.266000,328447.332000,328447.242000,82111.770000,1.475682,7.845764
123.925001,985364.100000,985361.688000,328453.794000,328453.704000,82113.390000,1.410008,7.925720
123.926001,985383.468000,985381.056000,328460.256000,328460.148000,82115.010000,1.469334,7.778931
123.927001,985402.836000,985400.406000,328466.700000,328466.610000,82116.630000,1.398656,7.836304
123.928001,985422.204000,985419.720000,328473.126000,328473.036000,82118.232000,1.602147,7.842712
123.929001,985441.572000,985439.016000,328479.552000,328479.444000,82119.852000,1.509862,6.802063
123.930001,985460.940000,985458.276000,328485.960000,328485.888000,82121.454000,1.564183,6.482849
123.931001,985480.290000,985477.518000,328492.368000,328492.296000,82123.074000,1.527562,6.039124
123.932001,985499.658000,985496.778000,328498.776000,328498.722000,82124.694000,1.767674,5.461426
123.933001,985519.008000,985516.056000,328505.202000,328505.130000,82126.296000,1.838475,4.519958
123.934001,985538.376000,985535.334000,328511.628000,328511.574000,82127.898000,1.904149,3.913269
123.935001,985557.744000,985554.702000,328518.072000,328518.018000,82129.518000,1.447850,5.139160
123.936001,985577.112000,985574.052000,328524.516000,328524.462000,82131.120000,2.093724,4.807129
123.937001,985596.480000,985593.438000,328530.996000,328530.942000,82132.722000,1.610936,5.151978
123.938001,985615.866000,985612.842000,328537.476000,328537.422000,82134.342000,2.030492,6.604309
123.939001,985635.234000,985632.300000,328543.974000,328543.902000,82135.944000,1.442845,6.856384
123.940001,985654.638000,985651.722000,328550.454000,328550.364000,82137.546000,1.942113,7.044678
123.941001,985674.006000,985671.144000,328556.934000,328556.844000,82139.166000,1.849828,7.379761
123.942001,985693.392000,985690.566000,328563.414000,328563.324000,82140.768000,1.948338,7.919312
123.943001,985712.778000,985709.970000,328569.876000,328569.768000,82142.370000,1.701878,8.455505
123.944001,985732.146000,985729.338000,328576.338000,328576.230000,82143.990000,1.871312,8.950195
123.945001,985751.514000,985748.706000,328582.782000,328582.674000,82145.592000,1.562962,8.912048
123.946001,985770.882000,985768.038000,328589.208000,328589.136000,82147.194000,1.813206,9.199219
123.947001,985790.232000,985787.352000,328595.634000,328595.544000,82148.814000,1.452977,8.934326
123.948001,985809.600000,985806.612000,328602.060000,328601.970000,82150.416000,2.228978,7.928772
123.949001,985828.950000,985825.908000,328608.486000,328608.396000,82152.036000,2.251683,8.072510
123.950001,985848.300000,985845.222000,328614.894000,328614.822000,82153.638000,1.743626,7.137146
123.951001,985867.650000,985864.500000,328621.338000,328621.266000,82155.258000,2.126561,7.153320
123.952001,985887.000000,985883.832000,328627.782000,328627.710000,82156.860000,1.760106,6.451111
123.953001,985906.350000,985903.182000,328634.226000,328634.172000,82158.480000,1.693089,6.613770
123.954001,985925.718000,985922.532000,328640.688000,328640.598000,82160.082000,2.024266,7.632141
123.955001,985945.086000,985941.918000,328647.150000,328647.042000,82161.684000,2.068455,6.958618
123.956001,985964.436000,985961.322000,328653.630000,328653.522000,82163.304000,1.856175,7.986145
123.957001,985983.804000,985980.708000,328660.110000,328660.002000,82164.924000,1.772679,8.164978
123.958001,986003.154000,986000.130000,328666.572000,328666.464000,82166.544000,1.876317,8.081970
123.959001,986022.522000,986019.534000,328673.070000,328672.944000,82168.146000,1.656468,8.212891
123.960001,986041.890000,986038.938000,328679.532000,328679.406000,82169.766000,1.777806,8.516235
123.961001,986061.258000,986058.324000,328685.994000,328685.868000,82171.368000,2.097508,8.806763
123.962001,986080.626000,986077.692000,328692.456000,328692.330000,82172.988000,1.784032,8.930969
123.963001,986099.976000,986097.060000,328698.900000,328698.792000,82174.608000,1.929417,9.030151
123.964001,986119.326000,986116.428000,328705.344000,328705.236000,82176.228000,1.444066,8.761902
123.965001,986138.694000,986135.742000,328711.788000,328711.680000,82177.848000,1.658910,8.781128
123.966001,986158.044000,986155.074000,328718.214000,328718.106000,82179.450000,1.901585,7.957458
123.967001,986177.394000,986174.424000,328724.658000,328724.550000,82181.070000,1.518651,7.402039
123.968001,986196.762000,986193.738000,328731.102000,328731.012000,82182.708000,2.019139,6.827698
123.969001,986216.112000,986213.088000,328737.546000,328737.456000,82184.328000,1.785374,6.036072
123.970001,986235.462000,986232.438000,328744.008000,328743.936000,82185.948000,1.741063,5.624390
123.971001,986254.830000,986251.842000,328750.470000,328750.380000,82187.568000,1.859959,4.867859
123.972001,986274.198000,986271.282000,328756.950000,328756.878000,82189.188000,1.364476,5.218811
123.973001,986293.566000,986290.704000,328763.448000,328763.340000,82190.808000,2.017918,5.614624
123.974001,986312.952000,986310.180000,328769.928000,328769.838000,82192.428000,1.695653,4.880676
123.975001,986332.320000,986329.638000,328776.426000,328776.354000,82194.048000,1.535130,5.908203
123.976001,986351.706000,986349.096000,328782.942000,328782.834000,82195.668000,1.953465,6.620178
123.977001,986371.092000,986368.590000,328789.422000,328789.332000,82197.288000,1.349339,7.437134
123.978001,986390.478000,986388.030000,328795.902000,328795.794000,82198.890000,1.581883,7.737427
123.979001,986409.846000,986407.434000,328802.400000,328802.274000,82200.510000,1.727269,8.069153
123.980001,986429.232000,986426.802000,328808.844000,328808.736000,82202.112000,1.521214,8.503418
123.981001,986448.600000,986446.134000,328815.288000,328815.162000,82203.732000,1.393529,8.723755
123.982001,986467.968000,986465.430000,328821.696000,328821.588000,82205.352000,1.748753,8.800354
123.983001,986487.336000,986484.672000,328828.122000,328828.014000,82206.954000,1.827000,8.809814
123.984001,986506.686000,986503.914000,328834.512000,328834.404000,82208.556000,1.670384,8.841858
123.985001,986526.036000,986523.138000,328840.902000,328840.794000,82210.158000,1.598363,7.698975
123.986001,986545.386000,986542.308000,328847.292000,328847.220000,82211.778000,2.057103,6.747742
123.987001,986564.736000,986561.514000,328853.682000,328853.628000,82213.398000,2.087376,6.285095
123.988001,986584.086000,986580.774000,328860.090000,328860.036000,82215.000000,1.866185,5.464783
123.989001,986603.436000,986600.052000,328866.516000,328866.444000,82216.602000,2.215062,4.673157
123.990001,986622.786000,986619.402000,328872.960000,328872.906000,82218.222000,1.636204,4.839172
123.991001,986642.154000,986638.770000,328879.422000,328879.386000,82219.824000,2.143040,5.930786
123.992001,986661.540000,986658.228000,328885.902000,328885.830000,82221.444000,1.929417,5.419922
123.993001,986680.908000,986677.668000,328892.400000,328892.328000,82223.046000,2.072240,6.262512
123.994001,986700.276000,986697.162000,328898.916000,328898.844000,82224.666000,1.648900,7.855530
123.995001,986719.662000,986716.656000,328905.432000,328905.324000,82226.268000,1.921849,7.909546
123.996001,986739.048000,986736.168000,328911.948000,328911.822000,82227.888000,1.847264,8.267212
123.997001,986758.434000,986755.626000,328918.428000,328918.320000,82229.508000,1.996434,8.717346
123.998001,986777.802000,986775.084000,328924.926000,328924.818000,82231.128000,1.657689,9.164124
123.999001,986797.188000,986794.506000,328931.388000,328931.280000,82232.730000,1.780247,9.610901
124.000001,986816.538000,986813.928000,328937.868000,328937.742000,82234.350000,1.302586,9.697266
124.001001,986835.906000,986833.242000,328944.294000,328944.186000,82235.970000,1.805516,9.735413
124.002001,986855.274000,986852.574000,328950.738000,328950.630000,82237.572000,1.372044,9.617310
124.003001,986874.624000,986871.852000,328957.146000,328957.056000,82239.192000,1.820775,7.925720
124.004001,986893.974000,986891.130000,328963.572000,328963.482000,82240.812000,2.079808,6.977539
124.005001,986913.324000,986910.426000,328969.980000,328969.926000,82242.432000,1.655125,6.508484
124.006001,986932.674000,986929.722000,328976.424000,328976.352000,82244.034000,1.624852,5.796509
124.007001,986952.024000,986949.036000,328982.850000,328982.796000,82245.636000,1.787938,5.975342
124.008001,986971.392000,986968.368000,328989.294000,328989.222000,82247.256000,1.779027,6.013794
124.009001,986990.742000,986987.700000,328995.756000,328995.684000,82248.858000,2.045750,6.055298
124.010001,987010.110000,987007.086000,329002.218000,329002.146000,82250.478000,1.636204,6.425476
124.011001,987029.478000,987026.472000,329008.680000,329008.590000,82252.080000,1.869969,6.045532
124.012001,987048.846000,987045.876000,329015.160000,329015.070000,82253.700000,1.753758,7.453308
124.013001,987068.214000,987065.298000,329021.640000,329021.532000,82255.302000,1.627415,7.775574
124.014001,987087.582000,987084.720000,329028.120000,329027.994000,82256.922000,1.723485,8.005371
124.015001,987106.950000,987104.124000,329034.582000,329034.474000,82258.542000,1.574315,8.516235
124.016001,987126.318000,987123.474000,329041.062000,329040.936000,82260.144000,2.011571,8.302307
124.017001,987145.686000,987142.878000,329047.524000,329047.416000,82261.764000,1.470677,8.624573
124.018001,987165.072000,987162.246000,329053.968000,329053.842000,82263.384000,1.902928,8.682251
124.019001,987184.422000,987181.596000,329060.412000,329060.304000,82264.986000,1.656468,8.691711
124.020001,987203.790000,987200.910000,329066.838000,329066.730000,82266.606000,1.608372,8.707581
124.021001,987223.140000,987220.242000,329073.282000,329073.174000,82268.226000,1.916844,8.225708
124.022001,987242.508000,987239.556000,329079.708000,329079.600000,82269.846000,1.696873,8.114014
124.023001,987261.858000,987258.852000,329086.134000,329086.026000,82271.466000,1.768895,7.405396
124.024001,987281.226000,987278.184000,329092.578000,329092.488000,82273.086000,1.887669,7.095642
124.025001,987300.576000,987297.534000,329099.022000,329098.932000,82274.688000,1.632420,6.920166
124.026001,987319.944000,987316.848000,329105.484000,329105.376000,82276.326000,2.299779,6.195679
124.027001,987339.294000,987336.252000,329111.928000,329111.838000,82277.946000,1.555272,5.815735
124.028001,987358.662000,987355.638000,329118.408000,329118.318000,82279.566000,1.790379,5.943604
124.029001,987378.030000,987375.060000,329124.870000,329124.780000,82281.186000,1.844701,6.000977
124.030001,987397.398000,987394.500000,329131.368000,329131.260000,82282.806000,1.564183,6.096802
124.031001,987416.784000,987413.922000,329137.866000,329137.758000,82284.408000,2.116429,6.486206
124.032001,987436.152000,987433.398000,329144.364000,329144.256000,82286.046000,1.339207,7.360535
124.033001,987455.538000,987452.838000,329150.844000,329150.736000,82287.648000,1.736058,7.545776
124.034001,987474.924000,987472.278000,329157.342000,329157.216000,82289.268000,1.896580,7.759705
124.035001,987494.292000,987491.718000,329163.822000,329163.696000,82290.870000,1.364476,7.814026
124.036001,987513.678000,987511.122000,329170.284000,329170.158000,82292.490000,1.657689,8.337402
124.037001,987533.046000,987530.472000,329176.728000,329176.602000,82294.110000,1.744969,8.733215
124.038001,987552.414000,987549.804000,329183.172000,329183.046000,82295.712000,1.653905,8.774719
124.039001,987571.782000,987569.100000,329189.598000,329189.490000,82297.332000,1.698094,8.943787
124.040001,987591.132000,987588.378000,329196.006000,329195.898000,82298.934000,1.680394,8.586426
124.041001,987610.500000,987607.620000,329202.396000,329202.306000,82300.554000,1.962254,8.101196
124.042001,987629.832000,987626.862000,329208.822000,329208.732000,82302.174000,1.915501,6.610718
124.043001,987649.182000,987646.140000,329215.212000,329215.158000,82303.776000,1.824559,6.502075
124.044001,987668.532000,987665.400000,329221.656000,329221.584000,82305.396000,2.054539,5.953064
124.045001,987687.900000,987684.714000,329228.082000,329228.010000,82306.998000,1.753758,4.800720
124.046001,987707.250000,987704.046000,329234.526000,329234.472000,82308.600000,1.808079,5.225220
124.047001,987726.618000,987723.432000,329240.988000,329240.934000,82310.220000,2.053319,5.774231
124.048001,987745.986000,987742.836000,329247.450000,329247.378000,82311.822000,1.916844,5.924377
124.049001,987765.354000,987762.276000,329253.948000,329253.858000,82313.442000,1.938329,6.323242
124.050001,987784.740000,987781.698000,329260.446000,329260.356000,82315.044000,1.709569,7.271423
124.051001,987804.108000,987801.156000,329266.944000,329266.836000,82316.664000,2.117772,7.676697
124.052001,987823.494000,987820.596000,329273.424000,329273.316000,82318.284000,1.792943,7.947998
124.053001,987842.862000,987840.054000,329279.904000,329279.814000,82319.904000,1.651341,8.050232
124.054001,987862.230000,987859.458000,329286.402000,329286.312000,82321.506000,1.972386,8.209839
124.055001,987881.616000,987878.880000,329292.864000,329292.756000,82323.126000,1.712010,8.458557
124.056001,987900.984000,987898.284000,329299.308000,329299.218000,82324.746000,1.517430,8.187256
124.057001,987920.352000,987917.670000,329305.770000,329305.662000,82326.348000,1.503514,8.280029
124.058001,987939.720000,987937.002000,329312.196000,329312.106000,82327.968000,1.674168,8.350220
124.059001,987959.070000,987956.316000,329318.640000,329318.550000,82329.570000,2.000218,7.660828
124.060001,987978.438000,987975.666000,329325.066000,329324.976000,82331.190000,1.393529,7.517090
124.061001,987997.788000,987994.980000,329331.492000,329331.438000,82332.792000,1.468114,7.098999
124.062001,988017.138000,988014.276000,329337.936000,329337.864000,82334.394000,1.866185,7.063904
124.063001,988036.506000,988033.590000,329344.380000,329344.290000,82336.014000,1.594456,6.514893
124.064001,988055.856000,988052.886000,329350.806000,329350.734000,82337.616000,2.033055,6.447754
124.065001,988075.206000,988072.254000,329357.268000,329357.178000,82339.236000,1.647557,6.862793
124.066001,988094.574000,988091.568000,329363.712000,329363.622000,82340.838000,1.868748,7.134094
124.067001,988113.924000,988110.918000,329370.174000,329370.066000,82342.458000,1.762547,6.942444
124.068001,988133.292000,988130.286000,329376.636000,329376.546000,82344.060000,1.723485,7.523499
124.069001,988152.660000,988149.654000,329383.080000,329382.990000,82345.680000,1.835912,7.507629
124.070001,988172.028000,988169.022000,329389.560000,329389.452000,82347.282000,2.005223,7.491455
124.071001,988191.396000,988188.390000,329396.004000,329395.896000,82348.902000,2.097508,7.695923
124.072001,988210.746000,988207.794000,329402.484000,329402.358000,82350.504000,1.775243,7.823486
124.073001,988230.114000,988227.126000,329408.928000,329408.820000,82352.124000,2.071019,8.311768
124.074001,988249.482000,988246.512000,329415.390000,329415.264000,82353.744000,1.655125,8.363037
124.075001,988268.850000,988265.880000,329421.816000,329421.708000,82355.346000,1.707005,8.302307
124.076001,988288.200000,988285.194000,329428.260000,329428.134000,82356.948000,2.197362,8.656616
124.077001,988307.568000,988304.526000,329434.704000,329434.578000,82358.568000,1.743626,8.589478
124.078001,988326.918000,988323.876000,329441.130000,329441.022000,82360.188000,1.489598,8.516235
124.079001,988346.268000,988343.172000,329447.574000,329447.466000,82361.808000,2.290868,8.161926
124.080001,988365.618000,988362.504000,329454.018000,329453.910000,82363.410000,1.811864,7.785339
124.081001,988384.968000,988381.818000,329460.462000,329460.354000,82365.030000,2.074803,8.008728
124.082001,988404.336000,988401.186000,329466.906000,329466.780000,82366.650000,1.815648,6.968079
124.083001,988423.686000,988420.518000,329473.350000,329473.260000,82368.270000,1.871312,7.038269
124.084001,988443.036000,988439.886000,329479.812000,329479.722000,82369.890000,2.058324,7.143555
124.085001,988462.404000,988459.290000,329486.292000,329486.184000,82371.510000,1.825780,6.422119
124.086001,988481.754000,988478.676000,329492.754000,329492.664000,82373.130000,2.043187,7.012634
124.087001,988501.122000,988498.116000,329499.252000,329499.144000,82374.750000,1.604588,6.990356
124.088001,988520.490000,988517.556000,329505.732000,329505.624000,82376.370000,1.704442,7.475586
124.089001,988539.858000,988536.960000,329512.230000,329512.104000,82377.990000,2.141698,7.641602
124.090001,988559.226000,988556.418000,329518.692000,329518.584000,82379.610000,1.456761,7.517090
124.091001,988578.594000,988575.804000,329525.172000,329525.064000,82381.230000,1.928197,7.628784
124.092001,988597.980000,988595.226000,329531.634000,329531.526000,82382.832000,1.744969,7.935181
124.093001,988617.348000,988614.630000,329538.096000,329537.970000,82384.452000,1.523778,8.046875
124.094001,988636.698000,988633.962000,329544.540000,329544.432000,82386.072000,1.704442,8.177795
124.095001,988656.066000,988653.312000,329550.984000,329550.876000,82387.674000,1.437840,8.426819
124.096001,988675.434000,988672.626000,329557.410000,329557.320000,82389.294000,1.595799,7.935181
124.097001,988694.784000,988691.922000,329563.836000,329563.746000,82390.914000,1.876317,7.980042
124.098001,988714.134000,988711.200000,329570.262000,329570.172000,82392.534000,1.669041,6.811523
124.099001,988733.484000,988730.496000,329576.670000,329576.616000,82394.136000,1.742406,6.460571
124.100001,988752.852000,988749.792000,329583.114000,329583.042000,82395.756000,1.757542,5.480652
124.101001,988772.202000,988769.124000,329589.558000,329589.504000,82397.376000,1.760106,4.440002
124.102001,988791.570000,988788.456000,329596.002000,329595.948000,82398.996000,2.201146,5.030518
124.103001,988810.938000,988807.878000,329602.464000,329602.410000,82400.598000,1.562962,4.800720
124.104001,988830.306000,988827.282000,329608.944000,329608.872000,82402.218000,2.121556,4.992371
124.105001,988849.674000,988846.722000,329615.424000,329615.370000,82403.838000,1.732274,5.704041
124.106001,988869.060000,988866.162000,329621.940000,329621.868000,82405.440000,1.958470,6.214905
124.107001,988888.446000,988885.656000,329628.438000,329628.348000,82407.060000,1.421361,6.872253
124.108001,988907.832000,988905.114000,329634.936000,329634.846000,82408.662000,1.628636,7.440491
124.109001,988927.218000,988924.554000,329641.416000,329641.326000,82410.282000,1.734837,7.667236
124.110001,988946.586000,988943.976000,329647.896000,329647.806000,82411.884000,1.627415,7.935181
124.111001,988965.972000,988963.398000,329654.358000,329654.250000,82413.504000,1.449193,8.184204
124.112001,988985.358000,988982.748000,329660.802000,329660.712000,82415.124000,1.868748,7.638245
124.113001,989004.726000,989002.098000,329667.246000,329667.174000,82416.726000,1.574315,8.008728
124.114001,989024.094000,989021.430000,329673.672000,329673.600000,82418.346000,1.921849,7.864990
124.115001,989043.462000,989040.780000,329680.116000,329680.044000,82419.948000,1.057347,7.351074
124.116001,989062.812000,989060.058000,329686.524000,329686.452000,82421.550000,1.626073,7.114868
124.117001,989082.180000,989079.336000,329692.950000,329692.896000,82423.170000,1.834691,6.246643
124.118001,989101.548000,989098.650000,329699.376000,329699.322000,82424.772000,1.599583,6.275330
124.119001,989120.898000,989117.928000,329705.820000,329705.748000,82426.392000,2.094945,5.678406
124.120001,989140.266000,989137.260000,329712.264000,329712.192000,82427.994000,1.710789,6.106262
124.121001,989159.634000,989156.592000,329718.708000,329718.636000,82429.596000,1.704442,7.086182
124.122001,989178.984000,989175.942000,329725.170000,329725.080000,82431.198000,1.772679,6.856384
124.123001,989198.352000,989195.292000,329731.614000,329731.524000,82432.800000,1.871312,7.197876
124.124001,989217.720000,989214.642000,329738.076000,329737.968000,82434.420000,2.025487,7.405396
124.125001,989237.088000,989234.028000,329744.538000,329744.430000,82436.022000,1.961034,7.663879
124.126001,989256.456000,989253.378000,329751.000000,329750.874000,82437.624000,1.963597,7.935181
124.127001,989275.806000,989272.746000,329757.462000,329757.336000,82439.244000,1.794163,8.433228
124.128001,989295.174000,989292.078000,329763.924000,329763.780000,82440.846000,1.803075,8.694763
124.129001,989314.542000,989311.446000,329770.350000,329770.242000,82442.466000,1.958470,9.023743
124.130001,989333.892000,989330.760000,329776.794000,329776.668000,82444.086000,1.763890,9.298096
124.131001,989353.260000,989350.056000,329783.238000,329783.112000,82445.688000,2.375584,9.202576
124.132001,989372.610000,989369.424000,329789.664000,329789.538000,82447.308000,1.765111,9.298096
124.133001,989391.960000,989388.738000,329796.108000,329795.982000,82448.910000,1.775243,9.096985
124.134001,989411.310000,989408.034000,329802.534000,329802.426000,82450.530000,2.308568,9.103394
124.135001,989430.660000,989427.384000,329808.978000,329808.852000,82452.150000,1.911717,8.187256
124.136001,989450.010000,989446.734000,329815.422000,329815.314000,82453.770000,1.992650,7.466125
124.137001,989469.360000,989466.102000,329821.884000,329821.776000,82455.390000,2.173314,7.826843
124.138001,989488.710000,989485.470000,329828.328000,329828.220000,82457.028000,1.867528,6.674500
124.139001,989508.060000,989504.874000,329834.808000,329834.718000,82458.648000,2.022923,6.613770
124.140001,989527.428000,989524.332000,329841.288000,329841.198000,82460.268000,1.714574,6.709595
124.141001,989546.796000,989543.772000,329847.786000,329847.696000,82461.906000,1.983739,6.119080
124.142001,989566.164000,989563.230000,329854.284000,329854.194000,82463.526000,1.744969,6.585083
124.143001,989585.532000,989582.724000,329860.800000,329860.692000,82465.146000,1.468114,6.157227
124.144001,989604.918000,989602.200000,329867.298000,329867.208000,82466.784000,1.945897,6.706238
124.145001,989624.286000,989621.694000,329873.796000,329873.688000,82468.404000,1.415013,7.360535
124.146001,989643.672000,989641.170000,329880.294000,329880.186000,82470.024000,1.594456,7.523499
124.147001,989663.040000,989660.610000,329886.792000,329886.684000,82471.644000,1.612157,7.919312
124.148001,989682.426000,989680.032000,329893.254000,329893.164000,82473.246000,1.543919,8.037415
124.149001,989701.812000,989699.418000,329899.716000,329899.608000,82474.866000,1.172337,7.989502
124.150001,989721.180000,989718.786000,329906.160000,329906.052000,82476.486000,1.382176,7.887268
124.151001,989740.548000,989738.100000,329912.586000,329912.496000,82478.106000,1.473241,7.986145
124.152001,989759.898000,989757.360000,329918.994000,329918.904000,82479.708000,1.608372,7.089233
124.153001,989779.266000,989776.638000,329925.402000,329925.348000,82481.328000,1.441624,6.779785
124.154001,989798.616000,989795.898000,329931.828000,329931.756000,82482.948000,1.446629,5.828552
124.155001,989817.984000,989815.140000,329938.236000,329938.200000,82484.550000,1.811864,5.461426
124.156001,989837.352000,989834.418000,329944.644000,329944.608000,82486.170000,1.676610,4.618835
124.157001,989856.720000,989853.696000,329951.088000,329951.034000,82487.772000,2.014134,3.702698
124.158001,989876.070000,989873.064000,329957.532000,329957.478000,82489.374000,1.509862,4.752808
124.159001,989895.456000,989892.396000,329963.976000,329963.922000,82490.994000,2.035619,4.462280
124.160001,989914.824000,989911.800000,329970.456000,329970.384000,82492.596000,1.685521,4.893188
124.161001,989934.210000,989931.204000,329976.936000,329976.864000,82494.198000,1.916844,6.313782
124.162001,989953.578000,989950.662000,329983.434000,329983.362000,82495.800000,1.547704,6.814880
124.163001,989972.964000,989970.084000,329989.914000,329989.824000,82497.420000,1.844701,7.022400
124.164001,989992.350000,989989.524000,329996.394000,329996.304000,82499.022000,1.608372,7.376709
124.165001,990011.736000,990008.928000,330002.874000,330002.766000,82500.642000,2.093724,7.836304
124.166001,990031.122000,990028.350000,330009.336000,330009.246000,82502.244000,1.664037,8.375854
124.167001,990050.490000,990047.700000,330015.798000,330015.690000,82503.846000,1.886449,8.832092
124.168001,990069.858000,990067.086000,330022.242000,330022.134000,82505.448000,1.521214,8.832092
124.169001,990089.226000,990086.382000,330028.668000,330028.578000,82507.068000,1.901585,9.212036
124.170001,990108.594000,990105.714000,330035.094000,330035.004000,82508.670000,1.435277,8.924866
124.171001,990127.944000,990124.992000,330041.502000,330041.430000,82510.290000,1.732274,8.120422
124.172001,990147.294000,990144.270000,330047.928000,330047.838000,82511.892000,2.076024,8.066101
124.173001,990166.644000,990163.566000,330054.354000,330054.282000,82513.512000,2.051976,7.159729
124.174001,990185.994000,990182.844000,330060.780000,330060.708000,82515.114000,1.973607,7.351074
124.175001,990205.344000,990202.176000,330067.224000,330067.152000,82516.734000,1.832127,6.594543
124.176001,990224.694000,990221.508000,330073.668000,330073.614000,82518.336000,1.617284,6.569214
124.177001,990244.062000,990240.858000,330080.130000,330080.040000,82519.938000,2.028050,7.497864
124.178001,990263.412000,990260.226000,330086.592000,330086.484000,82521.558000,2.054539,7.044678
124.179001,990282.780000,990279.630000,330093.054000,330092.964000,82523.160000,1.977513,8.069153
124.180001,990302.130000,990299.016000,330099.534000,330099.426000,82524.780000,1.834691,8.164978
124.181001,990321.498000,990318.420000,330106.014000,330105.906000,82526.400000,1.942113,8.152161
124.182001,990340.866000,990337.842000,330112.494000,330112.368000,82528.002000,1.727269,8.302307
124.183001,990360.216000,990357.264000,330118.974000,330118.848000,82529.622000,1.569188,8.544922
124.184001,990379.584000,990376.614000,330125.436000,330125.310000,82531.242000,2.284520,8.851318
124.185001,990398.952000,990396.018000,330131.898000,330131.772000,82532.844000,1.551488,9.061890
124.186001,990418.320000,990415.386000,330138.342000,330138.216000,82534.464000,1.943333,9.065247
124.187001,990437.670000,990434.736000,330144.786000,330144.678000,82536.084000,1.700658,8.972473
124.188001,990457.020000,990454.086000,330151.230000,330151.122000,82537.704000,1.537694,8.838501
124.189001,990476.370000,990473.418000,330157.674000,330157.566000,82539.324000,1.738621,7.960815
124.190001,990495.738000,990492.768000,330164.100000,330164.010000,82540.944000,1.696873,7.596741
124.191001,990515.088000,990512.100000,330170.544000,330170.454000,82542.564000,1.619847,6.782837
124.192001,990534.438000,990531.432000,330177.006000,330176.916000,82544.184000,2.025487,5.822144
