time,first encoder,second encoder,third encoder,fourth encoder,fifth encoder,upper torque sensor,lower torque sensor
151.774001,1524650.454000,1524647.844000,508215.852000,508215.762000,127053.882000,1.805516,8.921509
151.775001,1524669.822000,1524667.248000,508222.296000,508222.224000,127055.484000,1.278538,8.659668
151.776001,1524689.190000,1524686.562000,508228.740000,508228.668000,127057.104000,1.847264,8.717346
151.777001,1524708.558000,1524705.912000,508235.166000,508235.076000,127058.706000,1.270970,8.381958
151.778001,1524727.926000,1524725.190000,508241.574000,508241.484000,127060.308000,1.639989,7.698975
151.779001,1524747.276000,1524744.450000,508248.000000,508247.910000,127061.928000,2.089940,7.453308
151.780001,1524766.644000,1524763.728000,508254.408000,508254.354000,127063.530000,1.902928,6.486206
151.781001,1524785.994000,1524783.006000,508260.852000,508260.780000,127065.132000,1.883885,6.795654
151.782001,1524805.344000,1524802.320000,508267.278000,508267.206000,127066.752000,1.693089,6.345520
151.783001,1524824.712000,1524821.634000,508273.722000,508273.650000,127068.336000,1.599583,6.888123
151.784001,1524844.080000,1524840.966000,508280.166000,508280.076000,127069.938000,2.017918,7.947998
151.785001,1524863.448000,1524860.316000,508286.628000,508286.520000,127071.558000,2.011571,7.162781
151.786001,1524882.798000,1524879.684000,508293.090000,508292.982000,127073.160000,1.930638,7.960815
151.787001,1524902.166000,1524899.052000,508299.552000,508299.444000,127074.780000,1.748753,8.200073
151.788001,1524921.534000,1524918.420000,508306.014000,508305.888000,127076.382000,1.926854,8.417358
151.789001,1524940.884000,1524937.806000,508312.476000,508312.350000,127077.984000,1.752538,8.777771
151.790001,1524960.252000,1524957.174000,508318.938000,508318.812000,127079.586000,1.691869,9.240723
151.791001,1524979.620000,1524976.506000,508325.382000,508325.256000,127081.206000,2.314915,9.697266
151.792001,1524998.970000,1524995.874000,508331.844000,508331.700000,127082.826000,1.680394,9.799194
151.793001,1525018.338000,1525015.206000,508338.270000,508338.144000,127084.446000,2.009007,9.997253
151.794001,1525037.688000,1525034.538000,508344.714000,508344.588000,127086.048000,1.753758,9.968567
151.795001,1525057.038000,1525053.870000,508351.140000,508351.014000,127087.668000,1.710789,10.108948
151.796001,1525076.370000,1525073.202000,508357.584000,508357.458000,127089.288000,1.700658,9.662170
151.797001,1525095.720000,1525092.498000,508364.010000,508363.902000,127090.890000,2.058324,9.310913
151.798001,1525115.070000,1525111.830000,508370.454000,508370.328000,127092.528000,1.851048,8.599243
151.799001,1525134.420000,1525131.162000,508376.898000,508376.790000,127094.148000,2.199925,7.995911
151.800001,1525153.770000,1525150.566000,508383.342000,508383.252000,127095.768000,1.607152,7.919312
151.801001,1525173.138000,1525169.934000,508389.822000,508389.714000,127097.388000,1.990086,7.194824
151.802001,1525192.488000,1525189.338000,508396.284000,508396.212000,127099.008000,1.617284,7.169189
151.803001,1525211.856000,1525208.760000,508402.782000,508402.674000,127100.646000,1.974950,6.805420
151.804001,1525231.224000,1525228.218000,508409.280000,508409.172000,127102.266000,2.019139,5.988159
151.805001,1525250.592000,1525247.730000,508415.778000,508415.688000,127103.904000,1.516209,6.859436
151.806001,1525269.978000,1525267.170000,508422.294000,508422.186000,127105.524000,2.022923,6.939392
151.807001,1525289.346000,1525286.700000,508428.792000,508428.702000,127107.144000,1.511082,7.357483
151.808001,1525308.732000,1525306.176000,508435.290000,508435.182000,127108.764000,1.442845,8.002319
151.809001,1525328.100000,1525325.616000,508441.788000,508441.680000,127110.384000,1.867528,8.187256
151.810001,1525347.486000,1525345.074000,508448.268000,508448.160000,127112.004000,1.364476,8.672485
151.811001,1525366.854000,1525364.478000,508454.730000,508454.622000,127113.624000,1.393529,8.736267
151.812001,1525386.240000,1525383.846000,508461.192000,508461.084000,127115.244000,1.636204,8.497009
151.813001,1525405.608000,1525403.160000,508467.636000,508467.528000,127116.846000,1.677953,8.669434
151.814001,1525424.976000,1525422.474000,508474.044000,508473.954000,127118.466000,1.605931,8.436279
151.815001,1525444.326000,1525441.770000,508480.452000,508480.362000,127120.068000,1.283665,7.600098
151.816001,1525463.676000,1525460.994000,508486.860000,508486.788000,127121.688000,1.753758,7.022400
151.817001,1525483.044000,1525480.236000,508493.268000,508493.214000,127123.290000,1.691869,6.412659
151.818001,1525502.394000,1525499.496000,508499.676000,508499.622000,127124.910000,1.636204,5.831604
151.819001,1525521.762000,1525518.756000,508506.102000,508506.030000,127126.512000,2.012791,5.004883
151.820001,1525541.112000,1525538.070000,508512.528000,508512.474000,127128.132000,1.571751,4.679565
151.821001,1525560.498000,1525557.402000,508518.990000,508518.936000,127129.734000,1.705785,5.506287
151.822001,1525579.866000,1525576.788000,508525.434000,508525.380000,127131.336000,1.928197,5.298767
151.823001,1525599.252000,1525596.192000,508531.914000,508531.860000,127132.956000,1.694310,6.023254
151.824001,1525618.620000,1525615.596000,508538.412000,508538.322000,127134.558000,1.851048,7.331848
151.825001,1525638.006000,1525635.054000,508544.892000,508544.802000,127136.160000,1.564183,7.421265
151.826001,1525657.392000,1525654.494000,508551.372000,508551.264000,127137.762000,1.961034,7.814026
151.827001,1525676.778000,1525673.898000,508557.852000,508557.744000,127139.382000,2.002782,8.247986
151.828001,1525696.146000,1525693.320000,508564.332000,508564.224000,127140.984000,1.647557,8.669434
151.829001,1525715.532000,1525712.724000,508570.794000,508570.686000,127142.604000,1.803075,9.250183
151.830001,1525734.900000,1525732.092000,508577.256000,508577.148000,127144.206000,1.557835,9.486389
151.831001,1525754.268000,1525751.424000,508583.682000,508583.574000,127145.808000,1.837132,9.508972
151.832001,1525773.618000,1525770.756000,508590.126000,508590.018000,127147.428000,1.574315,9.674683
151.833001,1525792.986000,1525790.070000,508596.534000,508596.444000,127149.030000,1.791722,9.320679
151.834001,1525812.354000,1525809.330000,508602.960000,508602.870000,127150.650000,2.354100,8.497009
151.835001,1525831.686000,1525828.626000,508609.386000,508609.296000,127152.252000,1.906712,8.381958
151.836001,1525851.036000,1525847.940000,508615.812000,508615.740000,127153.872000,1.609715,7.408447
151.837001,1525870.404000,1525867.236000,508622.256000,508622.184000,127155.474000,2.054539,7.657471
151.838001,1525889.754000,1525886.568000,508628.700000,508628.610000,127157.094000,1.704442,6.990356
151.839001,1525909.104000,1525905.900000,508635.144000,508635.072000,127158.696000,2.024266,7.015991
151.840001,1525928.454000,1525925.286000,508641.606000,508641.516000,127160.298000,1.862401,7.919312
151.841001,1525947.822000,1525944.672000,508648.068000,508647.960000,127161.918000,1.995091,7.552185
151.842001,1525967.190000,1525964.076000,508654.548000,508654.458000,127163.520000,1.787938,8.643799
151.843001,1525986.558000,1525983.480000,508661.028000,508660.920000,127165.140000,1.656468,8.733215
151.844001,1526005.908000,1526002.902000,508667.508000,508667.400000,127166.760000,1.795506,8.746033
151.845001,1526025.276000,1526022.324000,508673.988000,508673.862000,127168.362000,1.680394,8.963013
151.846001,1526044.644000,1526041.692000,508680.450000,508680.324000,127169.982000,2.084935,9.240723
151.847001,1526064.012000,1526061.114000,508686.930000,508686.786000,127171.602000,1.685521,9.521484
151.848001,1526083.380000,1526080.482000,508693.374000,508693.248000,127173.222000,1.916844,9.725952
151.849001,1526102.730000,1526099.850000,508699.836000,508699.710000,127174.842000,1.713353,9.690857
151.850001,1526122.080000,1526119.200000,508706.262000,508706.154000,127176.444000,1.497166,9.690857
151.851001,1526141.448000,1526138.532000,508712.706000,508712.598000,127178.064000,1.738621,9.020386
151.852001,1526160.798000,1526157.846000,508719.132000,508719.024000,127179.684000,2.089940,8.471375
151.853001,1526180.148000,1526177.178000,508725.576000,508725.468000,127181.304000,1.571751,7.858582
151.854001,1526199.498000,1526196.492000,508732.020000,508731.930000,127182.924000,1.986302,7.169189
151.855001,1526218.866000,1526215.878000,508738.464000,508738.392000,127184.544000,1.522435,6.543579
151.856001,1526238.216000,1526235.210000,508744.926000,508744.854000,127186.182000,2.084935,5.860596
151.857001,1526257.584000,1526254.632000,508751.388000,508751.316000,127187.802000,1.570531,5.298767
151.858001,1526276.952000,1526274.054000,508757.868000,508757.796000,127189.422000,1.566746,5.518799
151.859001,1526296.338000,1526293.494000,508764.366000,508764.276000,127191.042000,1.899144,5.665894
151.860001,1526315.706000,1526312.952000,508770.864000,508770.756000,127192.662000,1.536351,5.423279
151.861001,1526335.092000,1526332.410000,508777.362000,508777.272000,127194.282000,1.856175,6.441345
151.862001,1526354.478000,1526351.886000,508783.860000,508783.770000,127195.902000,1.608372,7.143555
151.863001,1526373.864000,1526371.362000,508790.358000,508790.250000,127197.504000,1.437840,8.101196
151.864001,1526393.250000,1526390.802000,508796.856000,508796.712000,127199.124000,1.833348,8.449097
151.865001,1526412.636000,1526410.224000,508803.318000,508803.192000,127200.726000,1.528783,8.669434
151.866001,1526432.004000,1526429.592000,508809.780000,508809.654000,127202.346000,1.575536,9.240723
151.867001,1526451.372000,1526448.888000,508816.224000,508816.080000,127203.966000,1.632420,9.441833
151.868001,1526470.740000,1526468.202000,508822.632000,508822.524000,127205.568000,1.597020,9.403381
151.869001,1526490.108000,1526487.444000,508829.040000,508828.932000,127207.170000,1.645116,9.505615
151.870001,1526509.458000,1526506.668000,508835.430000,508835.322000,127208.790000,1.650121,9.068298
151.871001,1526528.808000,1526525.892000,508841.820000,508841.712000,127210.392000,1.749974,8.366089
151.872001,1526548.158000,1526545.080000,508848.210000,508848.120000,127211.994000,1.995091,7.162781
151.873001,1526567.508000,1526564.304000,508854.600000,508854.546000,127213.614000,2.001439,6.661682
151.874001,1526586.858000,1526583.546000,508861.026000,508860.954000,127215.216000,2.051976,5.968933
151.875001,1526606.208000,1526602.842000,508867.452000,508867.380000,127216.836000,1.995091,5.276489
151.876001,1526625.576000,1526622.210000,508873.896000,508873.842000,127218.438000,1.672826,5.560303
151.877001,1526644.944000,1526641.560000,508880.358000,508880.304000,127220.058000,2.247899,6.419067
151.878001,1526664.312000,1526661.018000,508886.838000,508886.766000,127221.660000,1.810643,5.946655
151.879001,1526683.698000,1526680.476000,508893.354000,508893.264000,127223.280000,2.100072,6.865845
151.880001,1526703.066000,1526699.970000,508899.852000,508899.762000,127224.900000,1.597020,8.203430
151.881001,1526722.452000,1526719.446000,508906.368000,508906.260000,127226.502000,2.271947,8.414001
151.882001,1526741.838000,1526738.940000,508912.866000,508912.740000,127228.122000,1.861180,8.758850
151.883001,1526761.206000,1526758.434000,508919.364000,508919.256000,127229.724000,1.633641,9.272766
151.884001,1526780.592000,1526777.838000,508925.862000,508925.754000,127231.344000,1.878880,9.658813
151.885001,1526799.960000,1526797.260000,508932.306000,508932.216000,127232.964000,1.749974,10.045166
151.886001,1526819.328000,1526816.646000,508938.768000,508938.660000,127234.584000,1.410008,9.952393
151.887001,1526838.678000,1526835.996000,508945.212000,508945.104000,127236.186000,1.717137,10.076904
151.888001,1526858.046000,1526855.310000,508951.638000,508951.530000,127237.806000,1.555272,9.489746
151.889001,1526877.396000,1526874.588000,508958.046000,508957.974000,127239.426000,2.049535,8.129883
151.890001,1526896.746000,1526893.884000,508964.472000,508964.400000,127241.046000,1.471898,7.437134
151.891001,1526916.096000,1526913.180000,508970.898000,508970.844000,127242.648000,1.383397,6.565857
151.892001,1526935.446000,1526932.458000,508977.324000,508977.270000,127244.250000,1.913060,6.390381
151.893001,1526954.796000,1526951.808000,508983.768000,508983.696000,127245.870000,1.657689,6.396790
151.894001,1526974.164000,1526971.122000,508990.212000,508990.140000,127247.472000,1.901585,6.754150
151.895001,1526993.514000,1526990.490000,508996.674000,508996.602000,127249.074000,1.820775,6.862793
151.896001,1527012.882000,1527009.876000,509003.154000,509003.064000,127250.694000,1.849828,7.000122
151.897001,1527032.250000,1527029.262000,509009.616000,509009.526000,127252.314000,1.799290,7.134094
151.898001,1527051.618000,1527048.684000,509016.096000,509016.006000,127253.916000,1.787938,8.388367
151.899001,1527070.986000,1527068.088000,509022.558000,509022.450000,127255.518000,1.682957,8.672485
151.900001,1527090.354000,1527087.492000,509029.056000,509028.930000,127257.138000,1.863744,8.803406
151.901001,1527109.722000,1527106.878000,509035.500000,509035.392000,127258.758000,1.904149,9.087524
151.902001,1527129.090000,1527126.264000,509041.980000,509041.854000,127260.378000,1.758763,9.055481
151.903001,1527148.458000,1527145.614000,509048.442000,509048.316000,127261.980000,1.795506,9.269409
151.904001,1527167.826000,1527164.982000,509054.886000,509054.760000,127263.600000,1.784032,9.387512
151.905001,1527187.194000,1527184.350000,509061.312000,509061.204000,127265.220000,1.592015,9.342957
151.906001,1527206.544000,1527203.646000,509067.756000,509067.630000,127266.822000,2.086156,9.461060
151.907001,1527225.894000,1527222.978000,509074.182000,509074.074000,127268.442000,1.693089,8.468323
151.908001,1527245.262000,1527242.310000,509080.626000,509080.518000,127270.062000,1.552830,8.493958
151.909001,1527264.612000,1527261.606000,509087.052000,509086.944000,127271.682000,2.029271,7.797852
151.910001,1527283.980000,1527280.938000,509093.496000,509093.388000,127273.302000,1.756322,7.395935
151.911001,1527303.330000,1527300.270000,509099.940000,509099.850000,127274.922000,1.933202,7.331848
151.912001,1527322.680000,1527319.638000,509106.402000,509106.294000,127276.542000,1.851048,6.572266
151.913001,1527342.066000,1527339.024000,509112.864000,509112.774000,127278.162000,1.804295,6.383972
151.914001,1527361.434000,1527358.428000,509119.326000,509119.236000,127279.782000,1.889012,6.227417
151.915001,1527380.802000,1527377.868000,509125.806000,509125.716000,127281.402000,1.731053,6.141357
151.916001,1527400.170000,1527397.308000,509132.304000,509132.214000,127283.022000,1.756322,6.699829
151.917001,1527419.556000,1527416.766000,509138.820000,509138.712000,127284.642000,1.825780,7.009583
151.918001,1527438.942000,1527436.242000,509145.300000,509145.192000,127286.262000,1.329076,7.935181
151.919001,1527458.328000,1527455.682000,509151.798000,509151.690000,127287.882000,1.978734,8.197021
151.920001,1527477.696000,1527475.140000,509158.278000,509158.152000,127289.502000,1.470677,8.289490
151.921001,1527497.082000,1527494.526000,509164.758000,509164.632000,127291.104000,1.612157,8.455505
151.922001,1527516.450000,1527513.930000,509171.220000,509171.094000,127292.706000,1.559178,9.013977
151.923001,1527535.818000,1527533.262000,509177.664000,509177.520000,127294.326000,1.537694,9.342957
151.924001,1527555.186000,1527552.558000,509184.090000,509183.982000,127295.946000,1.648900,9.371643
151.925001,1527574.536000,1527571.854000,509190.498000,509190.408000,127297.548000,1.367039,9.559937
151.926001,1527593.886000,1527591.114000,509196.906000,509196.816000,127299.168000,1.569188,8.650208
151.927001,1527613.254000,1527610.356000,509203.296000,509203.206000,127300.770000,1.972386,8.203430
151.928001,1527632.604000,1527629.580000,509209.722000,509209.632000,127302.390000,1.651341,7.054138
151.929001,1527651.954000,1527648.858000,509216.130000,509216.058000,127303.992000,1.712010,6.760559
151.930001,1527671.304000,1527668.118000,509222.556000,509222.466000,127305.612000,1.985081,6.071167
151.931001,1527690.654000,1527687.450000,509228.982000,509228.928000,127307.232000,1.820775,5.209351
151.932001,1527710.022000,1527706.782000,509235.426000,509235.372000,127308.834000,2.146825,5.965881
151.933001,1527729.372000,1527726.204000,509241.906000,509241.834000,127310.436000,1.681737,6.230774
151.934001,1527748.758000,1527745.608000,509248.386000,509248.296000,127312.056000,2.137913,6.441345
151.935001,1527768.126000,1527765.066000,509254.866000,509254.776000,127313.658000,1.752538,7.182007
151.936001,1527787.512000,1527784.488000,509261.364000,509261.274000,127315.278000,2.087376,8.177795
151.937001,1527806.880000,1527803.982000,509267.862000,509267.772000,127316.880000,1.633641,8.327942
151.938001,1527826.266000,1527823.422000,509274.360000,509274.252000,127318.500000,1.729710,8.554382
151.939001,1527845.634000,1527842.844000,509280.840000,509280.750000,127320.120000,1.736058,8.774719
151.940001,1527865.002000,1527862.266000,509287.320000,509287.230000,127321.722000,1.784032,9.202576
151.941001,1527884.370000,1527881.688000,509293.782000,509293.674000,127323.342000,1.416356,9.259949
151.942001,1527903.756000,1527901.038000,509300.226000,509300.136000,127324.962000,1.862401,8.829041
151.943001,1527923.106000,1527920.388000,509306.670000,509306.580000,127326.564000,1.459325,9.275818
151.944001,1527942.474000,1527939.702000,509313.096000,509313.024000,127328.184000,2.055760,9.030151
151.945001,1527961.824000,1527959.052000,509319.540000,509319.450000,127329.786000,1.537694,8.069153
151.946001,1527981.174000,1527978.330000,509325.948000,509325.876000,127331.406000,1.541478,7.823486
151.947001,1528000.542000,1527997.626000,509332.392000,509332.320000,127333.008000,1.775243,7.191467
151.948001,1528019.892000,1528016.958000,509338.818000,509338.746000,127334.628000,1.658910,7.082825
151.949001,1528039.242000,1528036.254000,509345.262000,509345.172000,127336.230000,1.972386,6.463623
151.950001,1528058.610000,1528055.586000,509351.706000,509351.634000,127337.850000,1.861180,6.690369
151.951001,1528077.960000,1528074.936000,509358.168000,509358.078000,127339.452000,1.664037,7.309570
151.952001,1528097.328000,1528094.304000,509364.612000,509364.522000,127341.072000,1.890233,6.939392
151.953001,1528116.696000,1528113.672000,509371.092000,509370.984000,127342.674000,1.784032,7.357483
151.954001,1528136.046000,1528133.058000,509377.554000,509377.446000,127344.276000,1.827000,8.251343
151.955001,1528155.432000,1528152.444000,509384.016000,509383.908000,127345.896000,1.914281,8.273621
151.956001,1528174.800000,1528171.830000,509390.496000,509390.370000,127347.516000,1.990086,8.235168
151.957001,1528194.150000,1528191.234000,509396.958000,509396.850000,127349.118000,1.910496,8.522644
151.958001,1528213.518000,1528210.620000,509403.438000,509403.312000,127350.738000,1.713353,8.761902
151.959001,1528232.886000,1528229.988000,509409.882000,509409.756000,127352.340000,2.001439,9.183350
151.960001,1528252.236000,1528249.338000,509416.344000,509416.200000,127353.960000,1.500951,9.288635
151.961001,1528271.604000,1528268.670000,509422.770000,509422.644000,127355.562000,1.983739,9.429016
151.962001,1528290.972000,1528288.002000,509429.214000,509429.070000,127357.182000,1.953465,9.623718
151.963001,1528310.322000,1528307.316000,509435.622000,509435.496000,127358.802000,1.729710,9.068298
151.964001,1528329.672000,1528326.594000,509442.066000,509441.958000,127360.404000,2.040623,9.103394
151.965001,1528349.022000,1528345.908000,509448.492000,509448.366000,127362.024000,1.988866,8.519287
151.966001,1528368.372000,1528365.240000,509454.918000,509454.810000,127363.644000,1.772679,7.769165
151.967001,1528387.722000,1528384.536000,509461.362000,509461.254000,127365.264000,2.240330,7.986145
151.968001,1528407.072000,1528403.904000,509467.806000,509467.698000,127366.884000,1.708226,6.980896
151.969001,1528426.440000,1528423.236000,509474.268000,509474.160000,127368.504000,2.077245,7.028809
151.970001,1528445.790000,1528442.640000,509480.712000,509480.622000,127370.124000,1.913060,7.127686
151.971001,1528465.158000,1528462.044000,509487.210000,509487.102000,127371.744000,2.000218,6.527710
151.972001,1528484.526000,1528481.484000,509493.690000,509493.600000,127373.364000,1.872533,7.542725
151.973001,1528503.894000,1528500.942000,509500.188000,509500.080000,127374.984000,1.361913,7.549133
151.974001,1528523.280000,1528520.364000,509506.686000,509506.560000,127376.604000,2.217625,7.906494
151.975001,1528542.648000,1528539.840000,509513.184000,509513.058000,127378.224000,1.608372,8.330994
151.976001,1528562.016000,1528559.280000,509519.646000,509519.538000,127379.844000,1.531346,8.388367
151.977001,1528581.402000,1528578.702000,509526.144000,509526.018000,127381.446000,1.881444,8.605652
151.978001,1528600.770000,1528598.106000,509532.606000,509532.480000,127383.066000,1.667821,8.819275
151.979001,1528620.138000,1528617.510000,509539.050000,509538.942000,127384.686000,1.340428,9.078064
151.980001,1528639.506000,1528636.860000,509545.512000,509545.386000,127386.288000,1.566746,9.205627
151.981001,1528658.856000,1528656.174000,509551.920000,509551.830000,127387.908000,1.526219,9.339600
151.982001,1528678.224000,1528675.452000,509558.346000,509558.238000,127389.528000,1.768895,8.656616
151.983001,1528697.574000,1528694.748000,509564.772000,509564.664000,127391.130000,1.653905,8.691711
151.984001,1528716.924000,1528713.990000,509571.180000,509571.090000,127392.750000,1.627415,7.708740
151.985001,1528736.274000,1528733.250000,509577.606000,509577.534000,127394.370000,1.902928,6.961670
151.986001,1528755.624000,1528752.546000,509584.014000,509583.960000,127395.990000,1.765111,5.665894
151.987001,1528774.992000,1528771.824000,509590.458000,509590.404000,127397.610000,1.968602,4.656982
151.988001,1528794.342000,1528791.192000,509596.902000,509596.848000,127399.212000,1.854832,5.413513
151.989001,1528813.710000,1528810.578000,509603.382000,509603.310000,127400.832000,1.935765,4.947510
151.990001,1528833.096000,1528830.018000,509609.862000,509609.790000,127402.434000,1.878880,5.190125
151.991001,1528852.482000,1528849.458000,509616.342000,509616.288000,127404.054000,1.830907,6.202087
151.992001,1528871.850000,1528868.934000,509622.858000,509622.786000,127405.674000,1.782811,6.498718
151.993001,1528891.236000,1528888.428000,509629.356000,509629.284000,127407.276000,1.535130,7.379761
151.994001,1528910.622000,1528907.904000,509635.872000,509635.764000,127408.896000,1.646336,8.193665
151.995001,1528930.008000,1528927.362000,509642.352000,509642.244000,127410.498000,1.952122,8.426819
151.996001,1528949.394000,1528946.784000,509648.832000,509648.724000,127412.118000,1.588231,8.682251
151.997001,1528968.762000,1528966.188000,509655.294000,509655.204000,127413.738000,1.756322,8.787537
151.998001,1528988.148000,1528985.592000,509661.738000,509661.666000,127415.358000,1.331639,8.640747
151.999001,1529007.516000,1529004.906000,509668.182000,509668.110000,127416.960000,1.847264,8.812866
152.000001,1529026.884000,1529024.256000,509674.608000,509674.536000,127418.562000,1.379613,8.519287
152.001001,1529046.234000,1529043.570000,509681.034000,509680.962000,127420.182000,1.129369,7.941589
152.002001,1529065.602000,1529062.830000,509687.460000,509687.370000,127421.784000,2.068455,7.667236
152.003001,1529084.952000,1529082.108000,509693.868000,509693.814000,127423.404000,1.880101,6.492615
152.004001,1529104.320000,1529101.386000,509700.294000,509700.222000,127425.006000,1.729710,6.904297
152.005001,1529123.670000,1529120.664000,509706.738000,509706.648000,127426.608000,1.827000,6.438293
152.006001,1529143.020000,1529139.978000,509713.164000,509713.110000,127428.210000,1.527562,6.929626
152.007001,1529162.388000,1529159.292000,509719.608000,509719.518000,127429.812000,1.935765,7.721252
152.008001,1529181.756000,1529178.624000,509726.052000,509725.962000,127431.414000,2.007787,6.910706
152.009001,1529201.124000,1529197.974000,509732.514000,509732.424000,127433.034000,1.953465,7.826843
152.010001,1529220.474000,1529217.324000,509738.976000,509738.868000,127434.636000,1.940770,7.998962
152.011001,1529239.842000,1529236.728000,509745.438000,509745.330000,127436.238000,1.791722,8.222351
152.012001,1529259.210000,1529256.096000,509751.900000,509751.774000,127437.840000,1.852391,8.560791
152.013001,1529278.578000,1529275.482000,509758.380000,509758.236000,127439.460000,1.720921,9.046021
152.014001,1529297.928000,1529294.814000,509764.824000,509764.698000,127441.080000,2.179662,9.336548
152.015001,1529317.296000,1529314.200000,509771.286000,509771.142000,127442.682000,1.656468,9.601440
152.016001,1529336.646000,1529333.532000,509777.712000,509777.586000,127444.302000,2.004002,9.847107
152.017001,1529355.996000,1529352.864000,509784.156000,509784.030000,127445.904000,1.964818,9.939880
152.018001,1529375.346000,1529372.196000,509790.582000,509790.456000,127447.524000,1.660252,10.131226
152.019001,1529394.696000,1529391.528000,509797.026000,509796.900000,127449.144000,1.634984,9.690857
152.020001,1529414.046000,1529410.824000,509803.452000,509803.344000,127450.764000,2.207494,9.444885
152.021001,1529433.396000,1529430.156000,509809.896000,509809.770000,127452.384000,1.809422,8.918457
152.022001,1529452.746000,1529449.488000,509816.340000,509816.232000,127454.004000,2.158177,8.040466
152.023001,1529472.096000,1529468.874000,509822.784000,509822.676000,127455.624000,1.691869,8.280029
152.024001,1529491.446000,1529488.224000,509829.246000,509829.138000,127457.244000,2.086156,7.437134
152.025001,1529510.796000,1529507.628000,509835.708000,509835.636000,127458.864000,1.719579,7.108459
152.026001,1529530.164000,1529527.050000,509842.206000,509842.116000,127460.502000,1.736058,6.687317
152.027001,1529549.532000,1529546.490000,509848.704000,509848.596000,127462.122000,2.040623,5.972290
152.028001,1529568.900000,1529565.984000,509855.202000,509855.112000,127463.742000,1.639989,6.948853
152.029001,1529588.286000,1529585.442000,509861.700000,509861.610000,127465.380000,1.900365,6.782837
152.030001,1529607.654000,1529604.954000,509868.216000,509868.108000,127467.000000,1.725926,7.182007
152.031001,1529627.040000,1529624.448000,509874.714000,509874.606000,127468.620000,1.264622,7.951050
152.032001,1529646.426000,1529643.906000,509881.212000,509881.104000,127470.240000,1.882664,8.056641
152.033001,1529665.794000,1529663.364000,509887.692000,509887.602000,127471.860000,1.324071,8.592834
152.034001,1529685.180000,1529682.804000,509894.172000,509894.064000,127473.480000,1.416356,8.647156
152.035001,1529704.566000,1529702.172000,509900.634000,509900.526000,127475.100000,1.594456,8.723755
152.036001,1529723.916000,1529721.504000,509907.078000,509906.970000,127476.702000,1.495946,8.653259
152.037001,1529743.284000,1529740.836000,509913.486000,509913.414000,127478.322000,1.664037,8.589478
152.038001,1529762.652000,1529760.132000,509919.912000,509919.822000,127479.942000,1.353123,7.574463
152.039001,1529782.002000,1529779.374000,509926.320000,509926.248000,127481.544000,1.579320,7.283936
152.040001,1529801.370000,1529798.634000,509932.728000,509932.656000,127483.164000,1.485814,6.706238
152.041001,1529820.720000,1529817.894000,509939.136000,509939.082000,127484.766000,1.718358,6.102905
152.042001,1529840.088000,1529837.154000,509945.562000,509945.508000,127486.386000,1.914281,5.180664
152.043001,1529859.456000,1529856.432000,509951.988000,509951.934000,127487.988000,1.743626,4.452820
152.044001,1529878.806000,1529875.782000,509958.450000,509958.378000,127489.608000,1.488377,5.394592
152.045001,1529898.192000,1529895.132000,509964.894000,509964.822000,127491.210000,2.010350,5.075378
152.046001,1529917.560000,1529914.518000,509971.356000,509971.302000,127492.812000,1.664037,5.573120
152.047001,1529936.946000,1529933.922000,509977.836000,509977.782000,127494.414000,1.972386,6.827698
152.048001,1529956.332000,1529953.380000,509984.334000,509984.262000,127496.034000,1.367039,7.124329
152.049001,1529975.718000,1529972.802000,509990.814000,509990.724000,127497.636000,2.005223,7.596741
152.050001,1529995.104000,1529992.224000,509997.294000,509997.204000,127499.256000,1.882664,7.928772
152.051001,1530014.472000,1530011.646000,510003.774000,510003.684000,127500.858000,1.858617,8.363037
152.052001,1530033.858000,1530031.068000,510010.236000,510010.128000,127502.460000,1.770238,8.867187
152.053001,1530053.226000,1530050.454000,510016.698000,510016.590000,127504.062000,1.666600,9.173584
152.054001,1530072.612000,1530069.804000,510023.142000,510023.052000,127505.682000,1.676610,9.196167
152.055001,1530091.962000,1530089.154000,510029.586000,510029.496000,127507.284000,1.744969,9.524841
152.056001,1530111.330000,1530108.468000,510036.012000,510035.904000,127508.904000,1.569188,9.419556
152.057001,1530130.680000,1530127.728000,510042.420000,510042.330000,127510.506000,2.373021,8.678894
152.058001,1530150.030000,1530147.006000,510048.846000,510048.756000,127512.108000,2.034276,8.713989
152.059001,1530169.380000,1530166.320000,510055.272000,510055.200000,127513.728000,1.658910,7.845764
152.060001,1530188.748000,1530185.598000,510061.716000,510061.626000,127515.330000,2.077245,7.915955
152.061001,1530208.080000,1530204.912000,510068.142000,510068.052000,127516.950000,1.675389,7.200928
152.062001,1530227.448000,1530224.226000,510074.586000,510074.514000,127518.552000,1.842259,7.319031
152.063001,1530246.798000,1530243.576000,510081.030000,510080.940000,127520.154000,2.036839,8.094788
152.064001,1530266.148000,1530262.944000,510087.492000,510087.384000,127521.774000,2.043187,7.529907
152.065001,1530285.516000,1530282.330000,510093.954000,510093.864000,127523.376000,1.878880,8.605652
152.066001,1530304.866000,1530301.716000,510100.434000,510100.326000,127524.996000,1.780247,8.592834
152.067001,1530324.234000,1530321.120000,510106.914000,510106.806000,127526.616000,1.848485,8.567200
152.068001,1530343.602000,1530340.524000,510113.394000,510113.268000,127528.218000,1.725926,8.838501
152.069001,1530362.952000,1530359.910000,510119.856000,510119.730000,127529.838000,1.839696,9.049072
