time,motor setpoint,motor real,propeller setpoint,propeller real
191.157158,0.000000,2.891700,0.595000,0.642600
191.158159,0.000000,2.975000,0.595000,0.595000
191.159159,0.000000,2.963100,0.595000,0.547400
191.160160,0.000000,2.701300,0.595000,0.618800
191.161161,0.000000,2.784600,0.595000,0.559300
191.162159,0.000000,2.963100,0.595000,0.571200
191.163158,0.000000,2.832200,0.595000,0.642600
191.164158,0.000000,2.760800,0.595000,0.606900
191.165158,0.000000,3.010700,0.595000,0.559300
191.166158,0.000000,2.867900,0.595000,0.606900
191.167159,0.000000,2.832200,0.595000,0.583100
191.168158,0.000000,3.058300,0.595000,0.642600
191.169159,0.000000,3.117800,0.595000,0.583100
191.170158,0.000000,2.891700,0.595000,0.606900
191.171158,0.000000,2.867900,0.595000,0.559300
191.172157,0.000000,3.034500,0.595000,0.535500
191.173158,0.000000,2.951200,0.595000,0.559300
191.174158,0.000000,2.986900,0.595000,0.618800
191.175159,0.000000,3.213000,0.595000,0.606900
191.176156,0.000000,2.951200,0.595000,0.606900
191.177159,0.000000,2.820300,0.595000,0.583100
191.178157,0.000000,2.891700,0.595000,0.606900
191.179158,0.000000,2.963100,0.595000,0.559300
191.180158,0.000000,2.832200,0.595000,0.559300
191.181158,0.000000,2.915500,0.595000,0.606900
191.182159,0.000000,3.141600,0.595000,0.666400
191.183159,0.000000,2.903600,0.595000,0.535500
191.184159,0.000000,2.867900,0.595000,0.583100
191.185158,0.000000,3.153500,0.595000,0.595000
191.186159,0.000000,2.963100,0.595000,0.547400
191.187160,0.000000,2.891700,0.595000,0.595000
191.188157,0.000000,3.046400,0.595000,0.666400
191.189157,0.000000,2.998800,0.595000,0.606900
191.190157,0.000000,2.808400,0.595000,0.571200
191.191159,0.000000,2.820300,0.595000,0.583100
191.192158,0.000000,3.010700,0.595000,0.559300
191.193160,0.000000,2.867900,0.595000,0.571200
191.194158,0.000000,2.856000,0.595000,0.606900
191.195159,0.000000,2.975000,0.595000,0.583100
191.196159,0.000000,2.665600,0.595000,0.606900
191.197157,0.000000,2.677500,0.595000,0.559300
191.198158,0.000000,2.784600,0.595000,0.583100
191.199157,0.000000,2.832200,0.595000,0.559300
191.200158,0.000000,2.748900,0.595000,0.595000
191.201158,0.000000,2.737000,0.595000,0.571200
191.202159,0.000000,2.844100,0.595000,0.595000
191.203160,0.000000,2.748900,0.595000,0.571200
191.204159,0.000000,2.879800,0.595000,0.618800
191.205157,0.000000,3.094000,0.595000,0.595000
191.206157,0.000000,2.867900,0.595000,0.618800
191.207157,0.000000,2.903600,0.595000,0.583100
191.208157,0.000000,2.915500,0.595000,0.583100
191.209158,0.000000,2.915500,0.595000,0.583100
191.210158,0.000000,2.891700,0.595000,0.606900
191.211158,0.000000,2.975000,0.595000,0.595000
191.212160,0.000000,3.153500,0.595000,0.618800
191.213158,0.000000,2.867900,0.595000,0.606900
191.214161,0.000000,2.820300,0.595000,0.535500
191.215160,0.000000,2.939300,0.595000,0.571200
191.216155,0.000000,2.856000,0.595000,0.595000
191.217153,0.000000,2.796500,0.595000,0.606900
191.218152,0.000000,2.998800,0.595000,0.642600
191.219154,0.000000,2.891700,0.595000,0.642600
191.220153,0.000000,2.748900,0.595000,0.571200
191.221153,0.000000,2.844100,0.595000,0.618800
191.222152,0.000000,3.058300,0.595000,0.571200
191.223154,0.000000,2.927400,0.595000,0.583100
191.224158,0.000000,2.927400,0.595000,0.678300
191.225158,0.000000,3.165400,0.595000,0.618800
191.226158,0.000000,2.891700,0.595000,0.606900
191.227158,0.000000,2.820300,0.595000,0.595000
191.228157,0.000000,2.963100,0.595000,0.547400
191.229161,0.000000,2.963100,0.595000,0.583100
191.230158,0.000000,2.975000,0.595000,0.642600
191.231161,0.000000,2.998800,0.595000,0.630700
191.232159,0.000000,3.070200,0.595000,0.595000
191.233157,0.000000,2.796500,0.595000,0.583100
191.234158,0.000000,2.844100,0.595000,0.571200
191.235159,0.000000,3.058300,0.595000,0.595000
191.236158,0.000000,2.879800,0.595000,0.559300
191.237158,0.000000,2.879800,0.595000,0.630700
191.238154,0.000000,3.094000,0.595000,0.595000
191.239158,0.000000,2.820300,0.595000,0.571200
191.240158,0.000000,2.879800,0.595000,0.595000
191.241160,0.000000,3.070200,0.595000,0.583100
191.242159,0.000000,3.105900,0.595000,0.583100
191.243159,0.000000,2.891700,0.595000,0.630700
191.244159,0.000000,2.986900,0.595000,0.583100
191.245157,0.000000,3.082100,0.595000,0.595000
191.246159,0.000000,2.951200,0.595000,0.595000
191.247160,0.000000,2.867900,0.595000,0.595000
191.248157,0.000000,3.105900,0.595000,0.595000
191.249159,0.000000,3.010700,0.595000,0.630700
191.250156,0.000000,2.891700,0.595000,0.559300
191.251159,0.000000,2.856000,0.595000,0.559300
191.252158,0.000000,3.010700,0.595000,0.559300
191.253156,0.000000,2.784600,0.595000,0.606900
191.254158,0.000000,2.737000,0.595000,0.630700
191.255158,0.000000,2.903600,0.595000,0.618800
191.256158,0.000000,2.808400,0.595000,0.595000
191.257157,0.000000,2.689400,0.595000,0.606900
191.258158,0.000000,2.856000,0.595000,0.571200
191.259157,0.000000,2.975000,0.595000,0.583100
191.260159,0.000000,2.844100,0.595000,0.618800
191.261156,0.000000,2.975000,0.595000,0.654500
191.262163,0.000000,3.094000,0.595000,0.571200
191.263161,0.000000,2.808400,0.595000,0.595000
191.264166,0.000000,2.820300,0.595000,0.571200
191.265160,0.000000,3.022600,0.595000,0.547400
191.266161,0.000000,2.879800,0.595000,0.606900
191.267158,0.000000,2.927400,0.595000,0.595000
191.268156,0.000000,3.046400,0.595000,0.595000
191.269160,0.000000,2.856000,0.595000,0.595000
191.270158,0.000000,2.701300,0.595000,0.595000
191.271158,0.000000,2.737000,0.595000,0.583100
191.272158,0.000000,2.903600,0.595000,0.559300
191.273155,0.000000,2.689400,0.595000,0.618800
191.274158,0.000000,2.677500,0.595000,0.595000
191.275158,0.000000,2.891700,0.595000,0.571200
191.276157,0.000000,2.641800,0.595000,0.571200
191.277157,0.000000,2.737000,0.595000,0.618800
191.278162,0.000000,2.986900,0.595000,0.571200
191.279158,0.000000,2.832200,0.595000,0.618800
191.280157,0.000000,2.748900,0.595000,0.606900
191.281158,0.000000,2.879800,0.595000,0.595000
191.282159,0.000000,2.915500,0.595000,0.595000
191.283156,0.000000,2.844100,0.595000,0.595000
191.284161,0.000000,2.808400,0.595000,0.583100
191.285158,0.000000,3.117800,0.595000,0.642600
191.286160,0.000000,2.903600,0.595000,0.595000
191.287158,0.000000,2.856000,0.595000,0.583100
191.288158,0.000000,3.070200,0.595000,0.606900
191.289160,0.000000,2.915500,0.595000,0.583100
191.290158,0.000000,2.915500,0.595000,0.571200
191.291160,0.000000,2.867900,0.595000,0.642600
191.292158,0.000000,3.034500,0.595000,0.595000
191.293158,0.000000,2.975000,0.595000,0.559300
191.294158,0.000000,2.939300,0.595000,0.583100
191.295157,0.000000,3.153500,0.595000,0.606900
191.296160,0.000000,3.046400,0.595000,0.595000
191.297159,0.000000,3.058300,0.595000,0.630700
191.298159,0.000000,3.296300,0.595000,0.642600
191.299158,0.000000,3.070200,0.595000,0.583100
191.300158,0.000000,3.034500,0.595000,0.547400
191.301156,0.000000,3.117800,0.595000,0.547400
191.302153,0.000000,3.141600,0.595000,0.618800
191.303151,0.000000,3.022600,0.595000,0.595000
191.304152,0.000000,3.105900,0.595000,0.630700
191.305153,0.000000,3.201100,0.595000,0.630700
191.306152,0.000000,2.832200,0.595000,0.571200
191.307152,0.000000,2.879800,0.595000,0.606900
191.308152,0.000000,3.010700,0.595000,0.595000
191.309153,0.000000,2.832200,0.595000,0.606900
191.310153,0.000000,2.725100,0.595000,0.630700
191.311152,0.000000,2.856000,0.595000,0.583100
191.312152,0.000000,2.808400,0.595000,0.606900
191.313151,0.000000,2.760800,0.595000,0.618800
191.314151,0.000000,2.772700,0.595000,0.595000
191.315150,0.000000,2.915500,0.595000,0.606900
191.316155,0.000000,2.820300,0.595000,0.606900
191.317158,0.000000,2.820300,0.595000,0.559300
191.318159,0.000000,2.879800,0.595000,0.583100
191.319159,0.000000,2.748900,0.595000,0.618800
191.320158,0.000000,2.760800,0.595000,0.595000
191.321159,0.000000,2.748900,0.595000,0.595000
191.322159,0.000000,2.820300,0.595000,0.606900
191.323157,0.000000,2.784600,0.595000,0.583100
191.324159,0.000000,2.784600,0.595000,0.642600
191.325158,0.000000,2.891700,0.595000,0.606900
191.326158,0.000000,2.772700,0.595000,0.606900
191.327159,0.000000,2.701300,0.595000,0.606900
191.328158,0.000000,2.867900,0.595000,0.606900
191.329158,0.000000,2.760800,0.595000,0.559300
191.330158,0.000000,2.677500,0.595000,0.571200
191.331160,0.000000,2.784600,0.595000,0.559300
191.332160,0.000000,2.844100,0.595000,0.606900
191.333158,0.000000,2.784600,0.595000,0.642600
191.334158,0.000000,2.891700,0.595000,0.606900
191.335158,0.000000,3.058300,0.595000,0.583100
191.336158,0.000000,2.867900,0.595000,0.606900
191.337159,0.000000,2.939300,0.595000,0.571200
191.338157,0.000000,3.129700,0.595000,0.630700
191.339158,0.000000,2.963100,0.595000,0.606900
191.340158,0.000000,2.963100,0.595000,0.642600
191.341160,0.000000,3.105900,0.595000,0.583100
191.342159,0.000000,3.213000,0.595000,0.595000
191.343159,0.000000,2.939300,0.595000,0.571200
191.344159,0.000000,3.034500,0.595000,0.571200
191.345158,0.000000,3.236800,0.595000,0.559300
191.346158,0.000000,2.879800,0.595000,0.618800
191.347159,0.000000,2.951200,0.595000,0.630700
191.348158,0.000000,3.129700,0.595000,0.559300
191.349157,0.000000,2.951200,0.595000,0.595000
191.350160,0.000000,2.927400,0.595000,0.571200
191.351161,0.000000,2.986900,0.595000,0.606900
191.352158,0.000000,3.189200,0.595000,0.654500
191.353159,0.000000,2.939300,0.595000,0.618800
191.354158,0.000000,3.046400,0.595000,0.583100
191.355158,0.000000,3.177300,0.595000,0.583100
191.356157,0.000000,2.975000,0.595000,0.571200
191.357156,0.000000,2.951200,0.595000,0.571200
191.358159,0.000000,2.975000,0.595000,0.559300
191.359158,0.000000,2.915500,0.595000,0.606900
191.360162,0.000000,2.903600,0.595000,0.630700
191.361160,0.000000,2.927400,0.595000,0.595000
191.362158,0.000000,2.951200,0.595000,0.571200
191.363158,0.000000,2.808400,0.595000,0.571200
191.364158,0.000000,2.748900,0.595000,0.595000
191.365159,0.000000,2.915500,0.595000,0.618800
191.366157,0.000000,2.665600,0.595000,0.559300
191.367159,0.000000,2.653700,0.595000,0.571200
191.368158,0.000000,2.927400,0.595000,0.583100
191.369157,0.000000,2.820300,0.595000,0.606900
191.370153,0.000000,2.725100,0.595000,0.595000
191.371161,0.000000,2.891700,0.595000,0.618800
191.372158,0.000000,2.927400,0.595000,0.583100
191.373159,0.000000,2.689400,0.595000,0.547400
191.374157,0.000000,2.784600,0.595000,0.595000
191.375157,0.000000,3.094000,0.595000,0.606900
191.376156,0.000000,2.832200,0.595000,0.606900
191.377159,0.000000,2.701300,0.595000,0.654500
191.378157,0.000000,3.082100,0.595000,0.571200
191.379158,0.000000,2.915500,0.595000,0.559300
191.380157,0.000000,2.737000,0.595000,0.583100
191.381158,0.000000,2.939300,0.595000,0.547400
191.382158,0.000000,2.986900,0.595000,0.595000
191.383159,0.000000,2.748900,0.595000,0.654500
191.384159,0.000000,2.677500,0.595000,0.559300
191.385161,0.000000,2.903600,0.595000,0.595000
191.386159,0.000000,2.760800,0.595000,0.571200
191.387158,0.000000,2.856000,0.595000,0.559300
191.388160,0.000000,2.998800,0.595000,0.618800
191.389160,0.000000,2.927400,0.595000,0.654500
191.390169,0.000000,2.832200,0.595000,0.571200
191.391161,0.000000,2.963100,0.595000,0.618800
191.392163,0.000000,3.010700,0.595000,0.583100
191.393162,0.000000,2.951200,0.595000,0.571200
191.394159,0.000000,2.939300,0.595000,0.606900
191.395158,0.000000,3.058300,0.595000,0.595000
191.396157,0.000000,2.927400,0.595000,0.595000
191.397163,0.000000,2.975000,0.595000,0.606900
191.398163,0.000000,3.117800,0.595000,0.595000
191.399159,0.000000,2.963100,0.595000,0.595000
191.400159,0.000000,2.856000,0.595000,0.595000
191.401158,0.000000,2.939300,0.595000,0.618800
191.402159,0.000000,3.022600,0.595000,0.606900
191.403158,0.000000,2.832200,0.595000,0.606900
191.404158,0.000000,2.867900,0.595000,0.606900
191.405158,0.000000,3.058300,0.595000,0.630700
191.406159,0.000000,2.951200,0.595000,0.583100
191.407158,0.000000,2.915500,0.595000,0.595000
191.408157,0.000000,3.070200,0.595000,0.606900
191.409158,0.000000,3.010700,0.595000,0.559300
191.410158,0.000000,2.796500,0.595000,0.583100
191.411161,0.000000,2.963100,0.595000,0.606900
191.412158,0.000000,3.034500,0.595000,0.583100
191.413158,0.000000,2.808400,0.595000,0.630700
191.414158,0.000000,2.725100,0.595000,0.618800
191.415157,0.000000,3.010700,0.595000,0.583100
191.416157,0.000000,2.784600,0.595000,0.630700
191.417157,0.000000,2.867900,0.595000,0.583100
191.418160,0.000000,2.963100,0.595000,0.583100
191.419158,0.000000,2.808400,0.595000,0.642600
191.420158,0.000000,2.737000,0.595000,0.630700
191.421159,0.000000,2.725100,0.595000,0.571200
191.422158,0.000000,2.808400,0.595000,0.618800
191.423157,0.000000,2.772700,0.595000,0.547400
191.424158,0.000000,2.808400,0.595000,0.606900
191.425158,0.000000,2.939300,0.595000,0.618800
191.426157,0.000000,2.748900,0.595000,0.642600
191.427160,0.000000,2.832200,0.595000,0.606900
191.428159,0.000000,2.975000,0.595000,0.571200
191.429155,0.000000,2.820300,0.595000,0.595000
191.430158,0.000000,2.927400,0.595000,0.606900
191.431160,0.000000,2.915500,0.595000,0.618800
191.432159,0.000000,2.963100,0.595000,0.606900
191.433157,0.000000,2.808400,0.595000,0.606900
191.434158,0.000000,2.856000,0.595000,0.559300
191.435158,0.000000,3.082100,0.595000,0.583100
191.436158,0.000000,2.820300,0.595000,0.583100
191.437157,0.000000,2.820300,0.595000,0.583100
191.438158,0.000000,2.986900,0.595000,0.606900
191.439157,0.000000,2.796500,0.595000,0.630700
191.440158,0.000000,2.641800,0.595000,0.618800
191.441161,0.000000,2.784600,0.595000,0.595000
191.442159,0.000000,2.915500,0.595000,0.618800
191.443157,0.000000,2.820300,0.595000,0.583100
191.444156,0.000000,2.844100,0.595000,0.642600
191.445159,0.000000,3.034500,0.595000,0.571200
191.446157,0.000000,2.867900,0.595000,0.618800
191.447158,0.000000,2.939300,0.595000,0.606900
191.448157,0.000000,3.117800,0.595000,0.571200
191.449158,0.000000,2.951200,0.595000,0.606900
191.450157,0.000000,2.879800,0.595000,0.666400
191.451161,0.000000,2.867900,0.595000,0.535500
191.452159,0.000000,2.975000,0.595000,0.583100
191.453155,0.000000,2.927400,0.595000,0.606900
191.454159,0.000000,2.998800,0.595000,0.595000
191.455157,0.000000,3.058300,0.595000,0.606900
191.456158,0.000000,2.939300,0.595000,0.606900
191.457161,0.000000,2.820300,0.595000,0.583100
191.458161,0.000000,2.951200,0.595000,0.583100
191.459158,0.000000,2.832200,0.595000,0.535500
191.460159,0.000000,2.891700,0.595000,0.547400
191.461159,0.000000,3.034500,0.595000,0.618800
191.462158,0.000000,2.915500,0.595000,0.583100
191.463159,0.000000,2.891700,0.595000,0.606900
191.464157,0.000000,3.010700,0.595000,0.583100
191.465158,0.000000,3.058300,0.595000,0.583100
191.466158,0.000000,2.915500,0.595000,0.571200
191.467158,0.000000,2.951200,0.595000,0.630700
191.468157,0.000000,3.094000,0.595000,0.642600
191.469157,0.000000,2.986900,0.595000,0.595000
191.470157,0.000000,2.808400,0.595000,0.595000
191.471158,0.000000,2.891700,0.595000,0.571200
191.472158,0.000000,3.070200,0.595000,0.595000
191.473157,0.000000,2.891700,0.595000,0.535500
191.474157,0.000000,2.879800,0.595000,0.583100
191.475158,0.000000,2.986900,0.595000,0.595000
191.476158,0.000000,2.748900,0.595000,0.559300
191.477157,0.000000,2.594200,0.595000,0.583100
191.478157,0.000000,2.891700,0.595000,0.606900
191.479156,0.000000,2.891700,0.595000,0.571200
191.480162,0.000000,2.772700,0.595000,0.571200
191.481163,0.000000,2.832200,0.595000,0.642600
191.482162,0.000000,2.998800,0.595000,0.571200
191.483162,0.000000,2.903600,0.595000,0.583100
191.484160,0.000000,3.177300,0.595000,0.583100
191.485162,0.000000,3.177300,0.595000,0.583100
191.486160,0.000000,2.867900,0.595000,0.618800
191.487161,0.000000,2.867900,0.595000,0.618800
191.488166,0.000000,2.867900,0.595000,0.606900
191.489163,0.000000,2.832200,0.595000,0.595000
191.490156,0.000000,2.832200,0.595000,0.595000
191.491159,0.000000,2.951200,0.595000,0.595000
191.492158,0.000000,2.903600,0.595000,0.630700
191.493161,0.000000,2.737000,0.595000,0.618800
191.494157,0.000000,2.713200,0.595000,0.583100
191.495157,0.000000,2.844100,0.595000,0.571200
191.496161,0.000000,2.546600,0.595000,0.583100
191.497159,0.000000,2.725100,0.595000,0.606900
191.498159,0.000000,2.879800,0.595000,0.595000
191.499157,0.000000,2.760800,0.595000,0.618800
191.500158,0.000000,2.725100,0.595000,0.595000
191.501158,0.000000,2.796500,0.595000,0.547400
191.502157,0.000000,2.867900,0.595000,0.583100
191.503158,0.000000,2.808400,0.595000,0.606900
191.504162,0.000000,2.891700,0.595000,0.571200
191.505157,0.000000,2.998800,0.595000,0.654500
191.506157,0.000000,2.820300,0.595000,0.595000
191.507159,0.000000,2.713200,0.595000,0.583100
191.508159,0.000000,3.022600,0.595000,0.618800
191.509159,0.000000,2.975000,0.595000,0.595000
191.510160,0.000000,2.986900,0.595000,0.595000
191.511160,0.000000,3.022600,0.595000,0.630700
191.512157,0.000000,3.010700,0.595000,0.583100
191.513157,0.000000,2.867900,0.595000,0.559300
191.514154,0.000000,2.832200,0.595000,0.595000
191.515162,0.000000,3.117800,0.595000,0.583100
191.516168,0.000000,2.998800,0.595000,0.583100
191.517159,0.000000,2.998800,0.595000,0.618800
191.518158,0.000000,3.094000,0.595000,0.571200
191.519158,0.000000,2.986900,0.595000,0.595000
191.520157,0.000000,2.951200,0.595000,0.618800
191.521157,0.000000,3.153500,0.595000,0.559300
191.522160,0.000000,3.129700,0.595000,0.595000
191.523159,0.000000,3.046400,0.595000,0.595000
191.524153,0.000000,2.986900,0.595000,0.571200
191.525158,0.000000,3.153500,0.595000,0.595000
191.526158,0.000000,2.879800,0.595000,0.559300
191.527158,0.000000,2.951200,0.595000,0.559300
191.528160,0.000000,3.236800,0.595000,0.618800
191.529153,0.000000,2.879800,0.595000,0.571200
191.530158,0.000000,2.808400,0.595000,0.571200
191.531160,0.000000,2.927400,0.595000,0.583100
191.532158,0.000000,2.784600,0.595000,0.571200
191.533158,0.000000,2.713200,0.595000,0.630700
191.534158,0.000000,2.784600,0.595000,0.583100
191.535156,0.000000,2.891700,0.595000,0.618800
191.536159,0.000000,2.748900,0.595000,0.583100
191.537158,0.000000,2.725100,0.595000,0.547400
191.538158,0.000000,2.879800,0.595000,0.606900
191.539159,0.000000,2.820300,0.595000,0.583100
191.540155,0.000000,2.856000,0.595000,0.571200
191.541160,0.000000,2.975000,0.595000,0.630700
191.542157,0.000000,2.939300,0.595000,0.595000
191.543158,0.000000,2.701300,0.595000,0.571200
191.544158,0.000000,2.653700,0.595000,0.571200
191.545158,0.000000,2.903600,0.595000,0.595000
191.546158,0.000000,2.867900,0.595000,0.606900
191.547156,0.000000,2.891700,0.595000,0.642600
191.548157,0.000000,2.927400,0.595000,0.583100
191.549159,0.000000,2.796500,0.595000,0.606900
191.550159,0.000000,2.618000,0.595000,0.583100
191.551159,0.000000,2.844100,0.595000,0.571200
191.552158,0.000000,2.796500,0.595000,0.583100
191.553161,0.000000,2.677500,0.595000,0.642600
191.554161,0.000000,2.844100,0.595000,0.559300
191.555155,0.000000,2.867900,0.595000,0.559300
191.556157,0.000000,2.689400,0.595000,0.642600
191.557159,0.000000,2.867900,0.595000,0.559300
191.558162,0.000000,3.070200,0.595000,0.595000
191.559159,0.000000,2.867900,0.595000,0.630700
191.560158,0.000000,2.927400,0.595000,0.595000
191.561156,0.000000,3.046400,0.595000,0.606900
191.562153,0.000000,2.975000,0.595000,0.595000
191.563151,0.000000,2.808400,0.595000,0.583100
191.564151,0.000000,3.058300,0.595000,0.618800
191.565152,0.000000,3.236800,0.595000,0.595000
191.566152,0.000000,3.022600,0.595000,0.606900
191.567155,0.000000,2.975000,0.595000,0.583100
191.568153,0.000000,3.165400,0.595000,0.559300
191.569152,0.000000,2.891700,0.595000,0.606900
191.570152,0.000000,2.808400,0.595000,0.642600
191.571154,0.000000,3.082100,0.595000,0.630700
191.572153,0.000000,3.058300,0.595000,0.642600
191.573154,0.000000,2.867900,0.595000,0.606900
191.574153,0.000000,2.891700,0.595000,0.595000
191.575152,0.000000,3.117800,0.595000,0.595000
191.576152,0.000000,2.951200,0.595000,0.595000
191.577153,0.000000,2.986900,0.595000,0.606900
191.578152,0.000000,3.189200,0.595000,0.666400
191.579151,0.000000,2.927400,0.595000,0.571200
191.580162,0.000000,2.879800,0.595000,0.571200
191.581157,0.000000,2.951200,0.595000,0.583100
191.582158,0.000000,2.951200,0.595000,0.571200
191.583159,0.000000,2.867900,0.595000,0.595000
191.584158,0.000000,2.927400,0.595000,0.654500
191.585156,0.000000,2.939300,0.595000,0.583100
191.586155,0.000000,2.760800,0.595000,0.630700
191.587157,0.000000,2.653700,0.595000,0.571200
191.588157,0.000000,2.903600,0.595000,0.571200
191.589159,0.000000,2.725100,0.595000,0.618800
191.590158,0.000000,2.772700,0.595000,0.630700
191.591159,0.000000,2.856000,0.595000,0.595000
191.592158,0.000000,2.832200,0.595000,0.606900
191.593159,0.000000,2.725100,0.595000,0.571200
191.594158,0.000000,2.832200,0.595000,0.595000
191.595159,0.000000,3.010700,0.595000,0.642600
191.596160,0.000000,2.844100,0.595000,0.606900
191.597158,0.000000,2.867900,0.595000,0.595000
191.598159,0.000000,3.058300,0.595000,0.642600
191.599159,0.000000,2.820300,0.595000,0.571200
191.600161,0.000000,2.713200,0.595000,0.618800
191.601158,0.000000,3.046400,0.595000,0.595000
191.602158,0.000000,2.951200,0.595000,0.606900
191.603159,0.000000,2.867900,0.595000,0.595000
191.604158,0.000000,2.891700,0.595000,0.559300
191.605160,0.000000,2.879800,0.595000,0.583100
191.606160,0.000000,2.796500,0.595000,0.606900
191.607157,0.000000,2.737000,0.595000,0.547400
191.608159,0.000000,2.927400,0.595000,0.606900
191.609159,0.000000,2.844100,0.595000,0.583100
191.610157,0.000000,2.808400,0.595000,0.559300
191.611160,0.000000,2.879800,0.595000,0.606900
191.612161,0.000000,2.844100,0.595000,0.630700
191.613162,0.000000,2.844100,0.595000,0.583100
191.614158,0.000000,2.963100,0.595000,0.654500
191.615157,0.000000,2.975000,0.595000,0.595000
191.616155,0.000000,2.939300,0.595000,0.571200
191.617159,0.000000,2.844100,0.595000,0.618800
191.618160,0.000000,2.963100,0.595000,0.559300
191.619162,0.000000,2.951200,0.595000,0.595000
191.620161,0.000000,2.963100,0.595000,0.630700
191.621159,0.000000,3.153500,0.595000,0.618800
191.622156,0.000000,2.927400,0.595000,0.571200
191.623152,0.000000,2.808400,0.595000,0.583100
191.624152,0.000000,2.927400,0.595000,0.571200
191.625152,0.000000,3.034500,0.595000,0.571200
191.626162,0.000000,2.844100,0.595000,0.654500
191.627157,0.000000,2.986900,0.595000,0.630700
191.628159,0.000000,3.094000,0.595000,0.595000
191.629154,0.000000,2.867900,0.595000,0.595000
191.630158,0.000000,2.867900,0.595000,0.547400
191.631160,0.000000,3.129700,0.595000,0.606900
191.632158,0.000000,2.998800,0.595000,0.595000
191.633157,0.000000,2.927400,0.595000,0.606900
191.634153,0.000000,2.998800,0.595000,0.606900
191.635157,0.000000,3.022600,0.595000,0.583100
191.636156,0.000000,2.784600,0.595000,0.583100
191.637159,0.000000,2.796500,0.595000,0.606900
191.638159,0.000000,2.915500,0.595000,0.571200
191.639161,0.000000,2.832200,0.595000,0.690200
191.640158,0.000000,2.915500,0.595000,0.559300
191.641163,0.000000,2.867900,0.595000,0.595000
191.642168,0.000000,2.713200,0.595000,0.630700
191.643162,0.000000,2.737000,0.595000,0.547400
191.644159,0.000000,2.784600,0.595000,0.583100
191.645159,0.000000,2.772700,0.595000,0.642600
191.646159,0.000000,2.653700,0.595000,0.559300
191.647158,0.000000,2.820300,0.595000,0.571200
191.648158,0.000000,2.820300,0.595000,0.606900
191.649157,0.000000,2.748900,0.595000,0.606900
191.650159,0.000000,2.891700,0.595000,0.618800
191.651159,0.000000,3.010700,0.595000,0.654500
191.652159,0.000000,2.844100,0.595000,0.571200
191.653160,0.000000,2.891700,0.595000,0.595000
191.654159,0.000000,2.891700,0.595000,0.559300
191.655158,0.000000,2.903600,0.595000,0.606900
191.656160,0.000000,2.820300,0.595000,0.595000
191.657159,0.000000,2.998800,0.595000,0.595000
191.658161,0.000000,3.105900,0.595000,0.571200
191.659158,0.000000,2.808400,0.595000,0.606900
191.660157,0.000000,2.844100,0.595000,0.559300
191.661157,0.000000,3.070200,0.595000,0.595000
191.662158,0.000000,2.820300,0.595000,0.618800
191.663158,0.000000,2.701300,0.595000,0.595000
191.664159,0.000000,2.832200,0.595000,0.583100
191.665158,0.000000,2.879800,0.595000,0.606900
191.666159,0.000000,2.772700,0.595000,0.571200
191.667159,0.000000,2.856000,0.595000,0.606900
191.668157,0.000000,3.082100,0.595000,0.618800
191.669156,0.000000,2.927400,0.595000,0.642600
191.670155,0.000000,2.939300,0.595000,0.630700
191.671153,0.000000,3.189200,0.595000,0.559300
191.672151,0.000000,2.879800,0.595000,0.583100
191.673149,0.000000,2.844100,0.595000,0.583100
191.674159,0.000000,2.963100,0.595000,0.571200
191.675159,0.000000,3.010700,0.595000,0.618800
191.676158,0.000000,2.998800,0.595000,0.571200
191.677158,0.000000,3.022600,0.595000,0.571200
191.678157,0.000000,3.094000,0.595000,0.595000
191.679158,0.000000,2.844100,0.595000,0.571200
191.680159,0.000000,2.867900,0.595000,0.583100
191.681159,0.000000,3.070200,0.595000,0.606900
191.682158,0.000000,2.903600,0.595000,0.583100
191.683157,0.000000,2.891700,0.595000,0.595000
191.684158,0.000000,2.998800,0.595000,0.606900
191.685160,0.000000,3.010700,0.595000,0.571200
191.686159,0.000000,2.927400,0.595000,0.606900
191.687158,0.000000,2.998800,0.595000,0.642600
191.688158,0.000000,3.189200,0.595000,0.618800
191.689152,0.000000,2.891700,0.595000,0.583100
191.690158,0.000000,2.963100,0.595000,0.630700
191.691162,0.000000,3.082100,0.595000,0.583100
191.692160,0.000000,2.986900,0.595000,0.606900
191.693158,0.000000,2.772700,0.595000,0.642600
191.694159,0.000000,2.986900,0.595000,0.618800
191.695159,0.000000,3.022600,0.595000,0.595000
191.696161,0.000000,2.879800,0.595000,0.547400
191.697161,0.000000,2.832200,0.595000,0.583100
191.698160,0.000000,3.010700,0.595000,0.606900
191.699159,0.000000,2.796500,0.595000,0.547400
191.700159,0.000000,2.677500,0.595000,0.618800
191.701159,0.000000,2.891700,0.595000,0.618800
191.702159,0.000000,2.832200,0.595000,0.535500
191.703158,0.000000,2.713200,0.595000,0.571200
191.704159,0.000000,2.915500,0.595000,0.618800
191.705160,0.000000,2.975000,0.595000,0.606900
191.706159,0.000000,2.832200,0.595000,0.654500
191.707157,0.000000,2.963100,0.595000,0.595000
191.708154,0.000000,3.165400,0.595000,0.571200
191.709152,0.000000,2.891700,0.595000,0.595000
191.710154,0.000000,2.915500,0.595000,0.571200
191.711154,0.000000,3.010700,0.595000,0.583100
191.712152,0.000000,2.963100,0.595000,0.678300
191.713153,0.000000,2.903600,0.595000,0.547400
191.714152,0.000000,3.034500,0.595000,0.618800
