time,first encoder,second encoder,third encoder,fourth encoder,fifth encoder,upper torque sensor,lower torque sensor
192.662001,2316431.232000,2316427.686000,772142.382000,772142.256000,193035.438000,2.148045,11.762390
192.663001,2316450.618000,2316447.018000,772148.808000,772148.682000,193037.040000,1.958470,12.046509
192.664001,2316470.004000,2316466.314000,772155.252000,772155.126000,193038.642000,2.533543,12.821960
192.665001,2316489.372000,2316485.664000,772161.696000,772161.534000,193040.226000,2.231541,14.750061
192.666001,2316508.758000,2316504.978000,772168.158000,772167.942000,193041.828000,2.380589,14.899902
192.667001,2316528.126000,2316524.310000,772174.584000,772174.386000,193043.412000,2.072240,15.586243
192.668001,2316547.476000,2316543.570000,772181.010000,772180.794000,193045.014000,2.295995,16.460876
192.669001,2316566.844000,2316562.830000,772187.436000,772187.202000,193046.616000,2.496922,17.029114
192.670001,2316586.194000,2316582.054000,772193.844000,772193.610000,193048.200000,2.481786,17.651367
192.671001,2316605.526000,2316601.260000,772200.234000,772200.000000,193049.802000,2.648534,18.449402
192.672001,2316624.858000,2316620.430000,772206.642000,772206.390000,193051.386000,2.888646,19.129333
192.673001,2316644.190000,2316639.600000,772213.014000,772212.762000,193052.988000,2.816624,19.505920
192.674001,2316663.504000,2316658.770000,772219.404000,772219.170000,193054.590000,2.495579,19.585876
192.675001,2316682.818000,2316677.940000,772225.776000,772225.542000,193056.192000,3.045384,19.649658
192.676001,2316702.132000,2316697.164000,772232.166000,772231.932000,193057.794000,2.792577,19.659119
192.677001,2316721.446000,2316716.352000,772238.574000,772238.322000,193059.396000,3.655858,19.024048
192.678001,2316740.760000,2316735.666000,772244.982000,772244.766000,193061.016000,2.691502,19.030457
192.679001,2316760.074000,2316754.944000,772251.426000,772251.192000,193062.618000,3.251439,18.921814
192.680001,2316779.388000,2316774.312000,772257.870000,772257.636000,193064.238000,2.802708,18.497314
192.681001,2316798.720000,2316793.662000,772264.332000,772264.098000,193065.840000,3.391698,19.036865
192.682001,2316818.034000,2316813.138000,772270.812000,772270.560000,193067.460000,2.728123,19.081421
192.683001,2316837.366000,2316832.542000,772277.292000,772277.058000,193069.080000,3.058079,19.260254
192.684001,2316856.698000,2316852.036000,772283.772000,772283.538000,193070.700000,2.677586,19.620972
192.685001,2316876.030000,2316871.458000,772290.288000,772290.036000,193072.320000,2.903905,19.633789
192.686001,2316895.362000,2316890.898000,772296.768000,772296.516000,193073.940000,3.127537,20.045471
192.687001,2316914.676000,2316910.338000,772303.248000,772302.996000,193075.560000,2.421117,20.313721
192.688001,2316934.008000,2316929.724000,772309.728000,772309.476000,193077.180000,2.865941,20.377502
192.689001,2316953.322000,2316949.110000,772316.208000,772315.956000,193078.818000,2.547459,20.412598
192.690001,2316972.636000,2316968.442000,772322.652000,772322.436000,193080.456000,2.798924,19.359131
192.691001,2316991.968000,2316987.792000,772329.114000,772328.880000,193082.076000,2.592992,18.845215
192.692001,2317011.300000,2317007.124000,772335.558000,772335.342000,193083.696000,2.546239,17.402649
192.693001,2317030.632000,2317026.492000,772342.002000,772341.804000,193085.334000,2.580296,16.508789
192.694001,2317049.982000,2317045.806000,772348.446000,772348.266000,193086.954000,2.589207,15.554504
192.695001,2317069.314000,2317065.192000,772354.890000,772354.728000,193088.574000,2.601781,14.060669
192.696001,2317088.664000,2317084.632000,772361.352000,772361.190000,193090.212000,2.180882,13.479614
192.697001,2317108.014000,2317104.036000,772367.832000,772367.688000,193091.832000,2.537328,12.952881
192.698001,2317127.400000,2317123.476000,772374.294000,772374.168000,193093.452000,2.544896,12.691345
192.699001,2317146.768000,2317142.952000,772380.810000,772380.648000,193095.090000,2.348973,12.113342
192.700001,2317166.136000,2317162.464000,772387.290000,772387.164000,193096.710000,2.202367,11.963501
192.701001,2317185.522000,2317181.976000,772393.806000,772393.680000,193098.330000,1.978734,12.301941
192.702001,2317204.926000,2317201.488000,772400.322000,772400.178000,193099.950000,2.321263,13.026428
192.703001,2317224.330000,2317221.018000,772406.820000,772406.676000,193101.588000,1.993871,12.368774
192.704001,2317243.716000,2317240.494000,772413.336000,772413.210000,193103.208000,2.014134,13.000793
192.705001,2317263.120000,2317259.988000,772419.852000,772419.708000,193104.828000,1.833348,13.300781
192.706001,2317282.524000,2317279.428000,772426.332000,772426.188000,193106.448000,2.235326,12.154846
192.707001,2317301.928000,2317298.868000,772432.830000,772432.686000,193108.068000,1.964818,12.997742
192.708001,2317321.332000,2317318.290000,772439.310000,772439.166000,193109.688000,1.693089,12.806091
192.709001,2317340.736000,2317337.658000,772445.772000,772445.646000,193111.326000,2.101292,12.049561
192.710001,2317360.140000,2317357.044000,772452.234000,772452.108000,193112.946000,1.828343,11.481323
192.711001,2317379.544000,2317376.430000,772458.678000,772458.570000,193114.548000,1.681737,10.383301
192.712001,2317398.966000,2317395.798000,772465.122000,772465.014000,193116.168000,2.026707,10.648499
192.713001,2317418.370000,2317415.166000,772471.566000,772471.458000,193117.770000,1.843480,10.118408
192.714001,2317437.792000,2317434.534000,772478.010000,772477.920000,193119.390000,2.188573,9.958801
192.715001,2317457.196000,2317453.938000,772484.472000,772484.364000,193120.992000,1.933202,11.034546
192.716001,2317476.600000,2317473.342000,772490.934000,772490.826000,193122.594000,1.642552,11.219788
192.717001,2317496.022000,2317492.710000,772497.396000,772497.252000,193124.178000,1.981297,12.218933
192.718001,2317515.426000,2317512.096000,772503.840000,772503.696000,193125.780000,1.811864,13.655090
192.719001,2317534.830000,2317531.410000,772510.284000,772510.122000,193127.382000,2.448827,15.072327
192.720001,2317554.234000,2317550.742000,772516.728000,772516.548000,193128.966000,2.191014,16.128845
192.721001,2317573.620000,2317570.020000,772523.154000,772522.974000,193130.568000,2.220067,17.220459
192.722001,2317592.988000,2317589.280000,772529.580000,772529.364000,193132.152000,2.054539,17.498169
192.723001,2317612.356000,2317608.468000,772535.970000,772535.754000,193133.736000,2.453954,18.146362
192.724001,2317631.706000,2317627.638000,772542.360000,772542.108000,193135.320000,2.415990,18.896484
192.725001,2317651.056000,2317646.754000,772548.732000,772548.480000,193136.904000,2.798924,19.346313
192.726001,2317670.370000,2317665.852000,772555.086000,772554.834000,193138.506000,2.709203,19.917908
192.727001,2317689.702000,2317684.896000,772561.458000,772561.188000,193140.090000,3.270360,20.217896
192.728001,2317709.016000,2317704.012000,772567.812000,772567.560000,193141.674000,2.936742,20.651855
192.729001,2317728.330000,2317723.128000,772574.166000,772573.896000,193143.258000,2.944310,20.948792
192.730001,2317747.644000,2317742.226000,772580.520000,772580.268000,193144.860000,3.360081,21.086121
192.731001,2317766.958000,2317761.396000,772586.892000,772586.640000,193146.444000,3.280492,21.172180
192.732001,2317786.272000,2317780.566000,772593.282000,772593.030000,193148.046000,3.692479,21.207275
192.733001,2317805.568000,2317799.826000,772599.708000,772599.438000,193149.648000,3.574925,21.248779
192.734001,2317824.882000,2317819.122000,772606.134000,772605.846000,193151.250000,3.266576,21.366882
192.735001,2317844.196000,2317838.472000,772612.578000,772612.308000,193152.852000,3.650731,21.679687
192.736001,2317863.510000,2317857.876000,772619.022000,772618.770000,193154.472000,3.456151,22.066040
192.737001,2317882.824000,2317877.298000,772625.520000,772625.232000,193156.092000,3.681126,22.442627
192.738001,2317902.120000,2317896.738000,772632.000000,772631.712000,193157.694000,2.982152,22.749023
192.739001,2317921.434000,2317916.196000,772638.480000,772638.192000,193159.314000,3.276707,23.352356
192.740001,2317940.748000,2317935.636000,772644.960000,772644.654000,193160.934000,3.149022,23.879089
192.741001,2317960.062000,2317955.040000,772651.458000,772651.152000,193162.572000,3.443455,24.051208
192.742001,2317979.358000,2317974.462000,772657.938000,772657.650000,193164.192000,2.831761,24.325867
192.743001,2317998.672000,2317993.830000,772664.418000,772664.112000,193165.812000,2.844456,24.341736
192.744001,2318017.968000,2318013.198000,772670.862000,772670.592000,193167.450000,3.065648,23.224487
192.745001,2318037.264000,2318032.530000,772677.324000,772677.054000,193169.088000,2.979710,22.378845
192.746001,2318056.578000,2318051.880000,772683.786000,772683.534000,193170.708000,2.948094,21.006165
192.747001,2318075.874000,2318071.248000,772690.230000,772690.014000,193172.346000,2.625829,20.240173
192.748001,2318095.206000,2318090.598000,772696.692000,772696.458000,193173.984000,3.063084,18.037720
192.749001,2318114.538000,2318110.002000,772703.154000,772702.956000,193175.604000,2.555028,17.329102
192.750001,2318133.870000,2318129.424000,772709.616000,772709.436000,193177.242000,2.747166,16.795959
192.751001,2318153.220000,2318148.882000,772716.114000,772715.934000,193178.880000,2.460301,14.785156
192.752001,2318172.570000,2318168.340000,772722.594000,772722.432000,193180.518000,2.810277,14.242554
192.753001,2318191.938000,2318187.852000,772729.110000,772728.948000,193182.138000,2.361668,13.479614
192.754001,2318211.306000,2318207.418000,772735.608000,772735.464000,193183.776000,2.450169,13.249817
192.755001,2318230.710000,2318226.966000,772742.124000,772741.980000,193185.414000,2.436253,12.723083
192.756001,2318250.096000,2318246.532000,772748.658000,772748.514000,193187.034000,2.081151,12.423096
192.757001,2318269.482000,2318266.080000,772755.192000,772755.066000,193188.672000,2.092503,13.134766
192.758001,2318288.904000,2318285.664000,772761.726000,772761.564000,193190.292000,1.896580,13.198853
192.759001,2318308.308000,2318305.194000,772768.242000,772768.080000,193191.930000,2.261815,12.563477
192.760001,2318327.712000,2318324.706000,772774.758000,772774.614000,193193.550000,1.700658,13.438110
192.761001,2318347.134000,2318344.164000,772781.256000,772781.112000,193195.170000,2.130345,13.581848
192.762001,2318366.538000,2318363.640000,772787.736000,772787.592000,193196.808000,1.641331,12.260437
192.763001,2318385.960000,2318383.026000,772794.216000,772794.090000,193198.428000,1.749974,12.333679
192.764001,2318405.364000,2318402.394000,772800.678000,772800.570000,193200.048000,1.811864,11.644287
192.765001,2318424.786000,2318421.762000,772807.140000,772807.032000,193201.668000,1.998997,11.149597
192.766001,2318444.208000,2318441.148000,772813.584000,772813.476000,193203.288000,1.590672,10.022888
192.767001,2318463.648000,2318460.480000,772820.046000,772819.938000,193204.908000,2.091161,8.713989
192.768001,2318483.070000,2318479.884000,772826.490000,772826.400000,193206.528000,1.715794,9.828186
192.769001,2318502.510000,2318499.252000,772832.934000,772832.826000,193208.130000,2.235326,9.093933
192.770001,2318521.932000,2318518.656000,772839.396000,772839.288000,193209.732000,1.976170,9.243774
192.771001,2318541.354000,2318538.060000,772845.840000,772845.750000,193211.334000,1.728490,10.922852
192.772001,2318560.794000,2318557.482000,772852.320000,772852.194000,193212.936000,1.914281,11.842041
192.773001,2318580.216000,2318576.904000,772858.782000,772858.620000,193214.520000,1.918065,13.176270
192.774001,2318599.656000,2318596.236000,772865.244000,772865.064000,193216.122000,2.519627,14.526672
192.775001,2318619.060000,2318615.604000,772871.670000,772871.490000,193217.706000,2.168309,16.694031
192.776001,2318638.464000,2318634.918000,772878.114000,772877.898000,193219.290000,1.864964,18.845215
192.777001,2318657.868000,2318654.160000,772884.522000,772884.288000,193220.874000,2.245335,19.930420
192.778001,2318677.236000,2318673.330000,772890.930000,772890.678000,193222.458000,2.376805,20.935974
192.779001,2318696.604000,2318692.464000,772897.302000,772897.032000,193224.024000,2.730687,21.513672
192.780001,2318715.954000,2318711.544000,772903.656000,772903.368000,193225.608000,2.844456,21.756287
192.781001,2318735.286000,2318730.588000,772909.992000,772909.722000,193227.192000,2.860936,22.107544
192.782001,2318754.600000,2318749.578000,772916.328000,772916.058000,193228.776000,3.253880,22.659607
192.783001,2318773.896000,2318768.604000,772922.664000,772922.376000,193230.360000,3.126317,22.650146
192.784001,2318793.210000,2318787.612000,772929.000000,772928.730000,193231.944000,3.339818,22.905273
192.785001,2318812.506000,2318806.674000,772935.336000,772935.048000,193233.546000,3.458714,22.812805
192.786001,2318831.802000,2318825.790000,772941.690000,772941.420000,193235.130000,3.653294,22.292480
192.787001,2318851.116000,2318844.942000,772948.062000,772947.792000,193236.714000,3.769627,22.726746
192.788001,2318870.412000,2318864.166000,772954.470000,772954.182000,193238.316000,3.913670,22.598877
192.789001,2318889.708000,2318883.516000,772960.896000,772960.608000,193239.936000,3.191991,22.739563
192.790001,2318909.022000,2318902.812000,772967.340000,772967.052000,193241.538000,4.105809,23.176880
192.791001,2318928.336000,2318922.252000,772973.820000,772973.514000,193243.140000,3.629246,23.396912
192.792001,2318947.650000,2318941.692000,772980.318000,772979.994000,193244.760000,3.957860,23.952332
192.793001,2318966.946000,2318961.222000,772986.798000,772986.492000,193246.380000,3.116185,24.526978
192.794001,2318986.260000,2318980.680000,772993.314000,772992.990000,193248.000000,3.772069,24.942017
192.795001,2319005.574000,2319000.192000,772999.812000,772999.488000,193249.620000,3.255223,25.513306
192.796001,2319024.888000,2319019.650000,773006.310000,773005.986000,193251.258000,3.696263,25.899353
192.797001,2319044.166000,2319039.126000,773012.790000,773012.484000,193252.878000,2.787572,25.947266
192.798001,2319063.462000,2319058.530000,773019.288000,773018.982000,193254.516000,2.869725,26.020813
192.799001,2319082.776000,2319077.898000,773025.750000,773025.462000,193256.154000,3.242528,25.149231
192.800001,2319102.072000,2319097.266000,773032.230000,773031.942000,193257.792000,2.829320,23.962097
192.801001,2319121.368000,2319116.598000,773038.674000,773038.422000,193259.430000,3.097264,22.263794
192.802001,2319140.664000,2319135.948000,773045.136000,773044.902000,193261.068000,2.782567,20.291138
192.803001,2319159.978000,2319155.298000,773051.580000,773051.382000,193262.706000,3.089696,19.135742
192.804001,2319179.292000,2319174.702000,773058.060000,773057.844000,193264.344000,2.460301,16.872559
192.805001,2319198.642000,2319194.106000,773064.522000,773064.360000,193265.964000,2.936742,15.551147
192.806001,2319217.992000,2319213.582000,773071.002000,773070.840000,193267.602000,2.342747,14.874573
192.807001,2319237.342000,2319233.094000,773077.500000,773077.338000,193269.240000,2.415990,13.556213
192.808001,2319256.710000,2319252.624000,773084.016000,773083.854000,193270.860000,2.788792,14.098816
192.809001,2319276.096000,2319272.154000,773090.532000,773090.370000,193272.498000,2.322484,13.776550
192.810001,2319295.482000,2319291.720000,773097.066000,773096.904000,193274.136000,2.321263,14.063721
192.811001,2319314.868000,2319311.304000,773103.582000,773103.438000,193275.774000,2.175877,13.192444
192.812001,2319334.272000,2319330.870000,773110.098000,773109.972000,193277.394000,2.158177,12.668762
192.813001,2319353.676000,2319350.400000,773116.632000,773116.488000,193279.032000,2.031834,13.530579
192.814001,2319373.098000,2319369.930000,773123.148000,773122.986000,193280.652000,2.113988,13.323364
192.815001,2319392.520000,2319389.460000,773129.646000,773129.484000,193282.290000,1.929417,12.917786
192.816001,2319411.924000,2319408.900000,773136.144000,773136.018000,193283.910000,1.872533,13.300781
192.817001,2319431.346000,2319428.340000,773142.642000,773142.516000,193285.548000,1.742406,12.697449
192.818001,2319450.768000,2319447.762000,773149.122000,773148.996000,193287.168000,1.835912,11.618652
192.819001,2319470.190000,2319467.166000,773155.602000,773155.476000,193288.788000,1.690526,11.257935
192.820001,2319489.612000,2319486.534000,773162.064000,773161.956000,193290.408000,2.226414,10.705872
192.821001,2319509.052000,2319505.920000,773168.526000,773168.418000,193292.046000,1.809422,9.962158
192.822001,2319528.492000,2319525.306000,773174.970000,773174.880000,193293.666000,2.078587,9.154663
192.823001,2319547.914000,2319544.728000,773181.450000,773181.360000,193295.286000,1.825780,7.954407
192.824001,2319567.372000,2319564.132000,773187.912000,773187.822000,193296.888000,2.122777,8.966370
192.825001,2319586.812000,2319583.590000,773194.374000,773194.284000,193298.490000,1.727269,9.017334
192.826001,2319606.252000,2319603.084000,773200.854000,773200.746000,193300.110000,1.449193,9.301453
192.827001,2319625.710000,2319622.488000,773207.334000,773207.208000,193301.712000,2.165746,10.383301
192.828001,2319645.150000,2319641.928000,773213.796000,773213.688000,193303.314000,2.280736,11.344299
192.829001,2319664.590000,2319661.368000,773220.276000,773220.132000,193304.898000,2.069676,13.827515
192.830001,2319684.030000,2319680.790000,773226.738000,773226.558000,193306.482000,2.164525,15.659790
192.831001,2319703.452000,2319700.140000,773233.182000,773233.002000,193308.066000,1.468114,17.865295
192.832001,2319722.874000,2319719.400000,773239.608000,773239.392000,193309.650000,2.318700,20.406189
192.833001,2319742.260000,2319738.606000,773246.016000,773245.782000,193311.234000,2.350316,20.594482
192.834001,2319761.628000,2319757.740000,773252.388000,773252.136000,193312.818000,2.700413,21.737061
192.835001,2319780.978000,2319776.820000,773258.742000,773258.490000,193314.384000,2.395848,22.493591
192.836001,2319800.328000,2319795.864000,773265.096000,773264.808000,193315.968000,2.581517,22.777710
192.837001,2319819.660000,2319814.854000,773271.414000,773271.144000,193317.552000,2.900121,22.879944
192.838001,2319838.974000,2319833.808000,773277.732000,773277.462000,193319.136000,3.109837,22.998047
192.839001,2319858.270000,2319852.798000,773284.050000,773283.780000,193320.720000,3.151585,22.436218
192.840001,2319877.584000,2319871.806000,773290.386000,773290.116000,193322.304000,3.566136,22.698059
192.841001,2319896.880000,2319890.868000,773296.722000,773296.452000,193323.888000,3.595189,22.330933
192.842001,2319916.194000,2319910.002000,773303.094000,773302.824000,193325.490000,3.515599,22.024536
192.843001,2319935.490000,2319929.190000,773309.484000,773309.214000,193327.074000,3.884618,22.570190
192.844001,2319954.804000,2319948.486000,773315.892000,773315.622000,193328.694000,3.471287,22.238159
192.845001,2319974.118000,2319967.800000,773322.336000,773322.066000,193330.278000,4.161351,22.567139
192.846001,2319993.414000,2319987.258000,773328.816000,773328.510000,193331.898000,3.762059,22.899170
192.847001,2320012.746000,2320006.734000,773335.314000,773335.008000,193333.500000,3.705174,23.569336
192.848001,2320032.060000,2320026.246000,773341.812000,773341.488000,193335.120000,3.569920,24.351501
192.849001,2320051.374000,2320045.722000,773348.328000,773347.986000,193336.740000,3.602757,25.069580
192.850001,2320070.688000,2320065.252000,773354.826000,773354.502000,193338.360000,3.232396,25.892944
192.851001,2320090.002000,2320084.746000,773361.324000,773361.000000,193339.980000,3.476414,26.572876
192.852001,2320109.298000,2320104.204000,773367.822000,773367.480000,193341.618000,3.116185,26.863403
192.853001,2320128.594000,2320123.590000,773374.302000,773373.978000,193343.238000,2.983495,27.102966
192.854001,2320147.872000,2320142.922000,773380.764000,773380.458000,193344.876000,3.231175,26.726074
192.855001,2320167.168000,2320162.290000,773387.208000,773386.920000,193346.514000,2.962010,24.683228
192.856001,2320186.464000,2320181.586000,773393.670000,773393.400000,193348.152000,3.039037,23.199158
192.857001,2320205.742000,2320200.900000,773400.114000,773399.862000,193349.790000,2.812840,21.389160
192.858001,2320225.038000,2320220.214000,773406.558000,773406.342000,193351.428000,3.208470,19.263306
192.859001,2320244.352000,2320239.582000,773413.020000,773412.822000,193353.084000,2.924046,17.316284
192.860001,2320263.684000,2320258.986000,773419.500000,773419.302000,193354.722000,2.592992,15.407410
192.861001,2320283.016000,2320278.462000,773425.980000,773425.818000,193356.360000,2.838109,14.574585
192.862001,2320302.384000,2320297.992000,773432.478000,773432.316000,193357.980000,2.589207,13.830872
192.863001,2320321.752000,2320317.522000,773438.994000,773438.832000,193359.618000,2.979710,12.854004
192.864001,2320341.120000,2320337.142000,773445.528000,773445.384000,193361.256000,2.321263,13.300781
192.865001,2320360.524000,2320356.762000,773452.062000,773451.936000,193362.894000,2.186009,13.013611
192.866001,2320379.910000,2320376.400000,773458.614000,773458.470000,193364.532000,2.094945,13.326416
192.867001,2320399.332000,2320396.002000,773465.166000,773465.004000,193366.152000,2.294652,13.687134
192.868001,2320418.736000,2320415.604000,773471.700000,773471.538000,193367.790000,2.043187,13.757324
192.869001,2320438.158000,2320435.188000,773478.216000,773478.072000,193369.410000,1.656468,14.912720
192.870001,2320457.562000,2320454.700000,773484.732000,773484.570000,193371.048000,1.916844,14.341431
192.871001,2320476.984000,2320474.158000,773491.230000,773491.086000,193372.668000,1.619847,14.143677
192.872001,2320496.388000,2320493.562000,773497.710000,773497.566000,193374.288000,1.814427,14.201050
192.873001,2320515.810000,2320512.930000,773504.172000,773504.046000,193375.908000,1.648900,13.211365
192.874001,2320535.214000,2320532.262000,773510.616000,773510.490000,193377.528000,1.949681,12.589111
192.875001,2320554.636000,2320551.540000,773517.060000,773516.952000,193379.166000,2.096287,11.127014
192.876001,2320574.058000,2320570.854000,773523.504000,773523.396000,193380.786000,1.944554,10.048218
192.877001,2320593.480000,2320590.168000,773529.930000,773529.840000,193382.406000,2.001439,9.342957
192.878001,2320612.902000,2320609.500000,773536.374000,773536.284000,193384.008000,2.091161,8.426819
192.879001,2320632.342000,2320628.886000,773542.818000,773542.746000,193385.628000,1.930638,7.785339
192.880001,2320651.782000,2320648.308000,773549.298000,773549.208000,193387.230000,2.168309,8.388367
192.881001,2320671.240000,2320667.784000,773555.760000,773555.670000,193388.850000,1.882664,8.321533
192.882001,2320690.680000,2320687.242000,773562.240000,773562.132000,193390.452000,2.432469,9.036560
192.883001,2320710.138000,2320706.736000,773568.738000,773568.612000,193392.054000,2.366673,11.162415
192.884001,2320729.578000,2320726.284000,773575.236000,773575.092000,193393.638000,1.956029,12.770996
192.885001,2320749.036000,2320745.760000,773581.734000,773581.572000,193395.222000,2.220067,15.809631
192.886001,2320768.476000,2320765.218000,773588.214000,773588.016000,193396.824000,1.655125,17.482300
192.887001,2320787.898000,2320784.568000,773594.676000,773594.460000,193398.408000,2.158177,19.237976
192.888001,2320807.302000,2320803.882000,773601.102000,773600.868000,193399.992000,2.288304,21.938171
192.889001,2320826.706000,2320823.088000,773607.510000,773607.240000,193401.576000,2.460301,22.458496
192.890001,2320846.074000,2320842.222000,773613.882000,773613.612000,193403.160000,2.077245,23.381042
192.891001,2320865.424000,2320861.266000,773620.236000,773619.966000,193404.762000,2.357884,23.534241
192.892001,2320884.756000,2320880.256000,773626.554000,773626.302000,193406.346000,2.659886,23.119202
192.893001,2320904.070000,2320899.228000,773632.872000,773632.602000,193407.930000,2.941746,22.886353
192.894001,2320923.384000,2320918.200000,773639.190000,773638.920000,193409.514000,2.809056,22.177734
192.895001,2320942.680000,2320937.136000,773645.508000,773645.238000,193411.098000,3.799901,21.839294
192.896001,2320961.976000,2320956.162000,773651.826000,773651.592000,193412.682000,3.405614,21.386108
192.897001,2320981.290000,2320975.278000,773658.198000,773657.928000,193414.284000,3.344945,20.530701
192.898001,2321000.586000,2320994.412000,773664.570000,773664.318000,193415.868000,3.866917,20.419006
192.899001,2321019.900000,2321013.672000,773670.978000,773670.708000,193417.470000,3.478856,21.475525
192.900001,2321039.214000,2321033.004000,773677.404000,773677.116000,193419.072000,3.572484,21.580811
192.901001,2321058.546000,2321052.390000,773683.866000,773683.596000,193420.674000,4.153783,22.621460
192.902001,2321077.860000,2321071.866000,773690.364000,773690.058000,193422.276000,3.301976,22.927856
192.903001,2321097.192000,2321091.360000,773696.862000,773696.556000,193423.896000,3.582494,23.591614
192.904001,2321116.506000,2321110.908000,773703.360000,773703.036000,193425.498000,3.228612,24.584351
192.905001,2321135.838000,2321130.420000,773709.876000,773709.534000,193427.118000,3.668431,25.589905
192.906001,2321155.152000,2321149.878000,773716.374000,773716.050000,193428.720000,3.133885,26.569824
192.907001,2321174.448000,2321169.318000,773722.854000,773722.512000,193430.358000,3.309544,27.463379
192.908001,2321193.744000,2321188.722000,773729.334000,773728.992000,193431.978000,2.902562,27.658081
192.909001,2321213.022000,2321208.018000,773735.778000,773735.472000,193433.616000,3.578709,27.900696
192.910001,2321232.300000,2321227.332000,773742.222000,773741.898000,193435.236000,3.042821,26.949463
192.911001,2321251.578000,2321246.592000,773748.648000,773748.360000,193436.874000,3.060521,24.721680
192.912001,2321270.856000,2321265.834000,773755.074000,773754.822000,193438.512000,3.141454,22.630920
192.913001,2321290.134000,2321285.076000,773761.518000,773761.284000,193440.150000,3.108617,20.185852
192.914001,2321309.430000,2321304.390000,773767.944000,773767.728000,193441.788000,3.279271,18.334656
192.915001,2321328.744000,2321323.776000,773774.406000,773774.208000,193443.426000,2.635960,16.163940
192.916001,2321348.076000,2321343.180000,773780.886000,773780.706000,193445.064000,3.280492,14.638367
192.917001,2321367.426000,2321362.674000,773787.402000,773787.222000,193446.702000,2.710545,14.035034
192.918001,2321386.794000,2321382.258000,773793.900000,773793.738000,193448.340000,3.059300,13.249817
192.919001,2321406.162000,2321401.914000,773800.434000,773800.272000,193449.978000,2.470311,12.969055
192.920001,2321425.548000,2321421.552000,773807.004000,773806.842000,193451.598000,2.464085,13.789368
192.921001,2321444.952000,2321441.226000,773813.556000,773813.394000,193453.236000,2.393285,14.657593
192.922001,2321464.356000,2321460.918000,773820.126000,773819.964000,193454.874000,2.148045,14.740295
192.923001,2321483.778000,2321480.574000,773826.678000,773826.498000,193456.512000,2.191014,15.174561
192.924001,2321503.182000,2321500.194000,773833.230000,773833.050000,193458.132000,1.797948,15.618286
192.925001,2321522.604000,2321519.724000,773839.746000,773839.584000,193459.770000,1.973607,16.578979
192.926001,2321542.008000,2321539.236000,773846.244000,773846.064000,193461.390000,1.602147,15.500183
192.927001,2321561.412000,2321558.640000,773852.724000,773852.580000,193463.028000,1.814427,15.286255
192.928001,2321580.816000,2321577.990000,773859.186000,773859.042000,193464.666000,1.507298,14.599915
192.929001,2321600.220000,2321597.286000,773865.630000,773865.486000,193466.286000,2.093724,12.135925
192.930001,2321619.624000,2321616.564000,773872.074000,773871.930000,193467.906000,1.851048,11.516724
192.931001,2321639.028000,2321635.842000,773878.500000,773878.374000,193469.526000,2.064671,10.207825
192.932001,2321658.432000,2321655.102000,773884.926000,773884.836000,193471.146000,1.906712,8.618164
192.933001,2321677.854000,2321674.434000,773891.352000,773891.280000,193472.784000,2.067235,7.449951
192.934001,2321697.294000,2321693.820000,773897.814000,773897.760000,193474.386000,1.662816,6.390381
192.935001,2321716.734000,2321713.224000,773904.276000,773904.204000,193476.006000,2.314915,6.623230
192.936001,2321736.192000,2321732.736000,773910.774000,773910.666000,193477.608000,1.709569,7.057495
192.937001,2321755.650000,2321752.266000,773917.254000,773917.164000,193479.210000,2.146825,7.852173
192.938001,2321775.108000,2321771.814000,773923.770000,773923.662000,193480.830000,2.285863,9.645996
192.939001,2321794.566000,2321791.380000,773930.286000,773930.160000,193482.414000,1.800511,11.574097
192.940001,2321814.024000,2321810.928000,773936.802000,773936.640000,193484.016000,1.935765,13.923340
192.941001,2321833.482000,2321830.476000,773943.300000,773943.120000,193485.600000,1.552830,17.009888
192.942001,2321852.940000,2321849.880000,773949.780000,773949.564000,193487.184000,2.106419,19.276123
192.943001,2321872.362000,2321869.230000,773956.224000,773955.990000,193488.786000,2.246678,20.766907
192.944001,2321891.766000,2321888.472000,773962.632000,773962.398000,193490.370000,2.007787,22.547913
192.945001,2321911.152000,2321907.642000,773969.022000,773968.770000,193491.954000,2.141698,23.061829
192.946001,2321930.502000,2321926.686000,773975.376000,773975.106000,193493.538000,2.218846,23.968201
192.947001,2321949.834000,2321945.658000,773981.694000,773981.424000,193495.122000,2.466527,23.562927
192.948001,2321969.166000,2321964.576000,773987.994000,773987.742000,193496.706000,2.858372,22.385254
192.949001,2321988.480000,2321983.476000,773994.276000,773994.042000,193498.290000,2.889989,21.813660
192.950001,2322007.776000,2322002.358000,774000.594000,774000.324000,193499.874000,3.464940,20.262451
192.951001,2322027.072000,2322021.348000,774006.912000,774006.660000,193501.458000,3.476414,20.434875
192.952001,2322046.386000,2322040.374000,774013.230000,774012.978000,193503.042000,3.467503,20.498657
192.953001,2322065.682000,2322059.490000,774019.602000,774019.350000,193504.644000,3.548436,20.016785
192.954001,2322084.996000,2322078.696000,774025.992000,774025.722000,193506.228000,3.736668,20.166626
192.955001,2322104.328000,2322098.010000,774032.418000,774032.166000,193507.830000,3.689915,20.329590
192.956001,2322123.660000,2322117.360000,774038.880000,774038.610000,193509.432000,4.333226,21.500854
192.957001,2322142.974000,2322136.890000,774045.360000,774045.072000,193511.034000,3.267796,22.899170
